NORAD_CAT_ID_1,OBJECT_NAME_1,DSE_1,NORAD_CAT_ID_2,OBJECT_NAME_2,DSE_2,TCA,TCA_RANGE,TCA_RELATIVE_SPEED,MAX_PROB,DILUTION
52355,"STARLINK-3877 [+]",5.082,4206,"THORAD AGENA D DEB [-]",5.23,"2023-11-13 17:24:10.763",2.1,8.162,0.000007762,0.575
44761,"STARLINK-1056 [+]",1.655,4649,"THORAD AGENA D DEB [-]",2.944,"2023-11-10 05:20:06.987",2.17,6.3,0.000007762,0.556
54170,"STARLINK-5155 [+]",6.808,28855,"PSLV DEB [-]",9.716,"2023-11-14 23:11:32.861",1.695,13.31,0.000007762,0.712
52503,"STARLINK-3861 [+]",6.924,57009,"OBJECT F [+]",6.487,"2023-11-15 01:42:59.192",1.454,14.666,0.00000776,0.83
54853,"STARLINK-5427 [+]",2.028,35451,"COSMOS 2251 DEB [-]",2.283,"2023-11-10 13:04:31.905",1.746,12.947,0.000007759,0.691
47380,"STARLINK-2100 [+]",2.004,28809,"KIRARI (OICETS) [?]",1.817,"2023-11-10 05:58:12.077",1.717,13.175,0.000007755,0.703
48333,"STARLINK-2518 [+]",0.34,49397,"RAISE 2 [+]",0.405,"2023-11-09 02:46:53.620",2.147,7.018,0.000007755,0.562
53993,"STARLINK-5121 [+]",1.985,57018,"OBJECT Q [+]",1.72,"2023-11-10 13:06:21.232",2.187,5.785,0.000007755,0.552
44973,"STARLINK-1115 [+]",3.717,31445,"FENGYUN 1C DEB [-]",4.191,"2023-11-12 12:02:31.086",1.441,14.713,0.000007753,0.838
47780,"STARLINK-2213 [+]",1.708,37968,"COSMOS 2251 DEB [-]",3.436,"2023-11-10 07:56:14.046",2.117,7.829,0.000007748,0.571
51877,"STARLINK-3556 [+]",6.607,33875,"IRIDIUM 33 DEB [-]",6.328,"2023-11-14 18:04:58.427",1.95,10.8,0.000007746,0.62
53145,"STARLINK-4106 [+]",5.357,36732,"FENGYUN 1C DEB [-]",6.071,"2023-11-13 21:05:01.551",2.131,7.474,0.000007746,0.567
46783,"STARLINK-1851 [+]",1.851,10517,"DELTA 1 R/B(1) [-]",1.548,"2023-11-09 19:07:53.762",2.197,5.021,0.000007745,0.544
47389,"STARLINK-2110 [+]",3.225,40036,"FLOCK 1C-6 [-]",3.029,"2023-11-11 12:27:45.574",1.938,6.893,0.000007742,0.506
49450,"STARLINK-3127 [+]",6.211,27255,"PSLV DEB [-]",7.503,"2023-11-14 19:01:38.734",1.956,10.724,0.00000774,0.618
44920,"STARLINK-1102 [P]",3.43,46268,"RLFL14 [+]",3.225,"2023-11-11 11:55:00.368",2.199,5.434,0.000007737,0.55
46066,"STARLINK-1525 [+]",1.08,24082,"PEGASUS DEB [-]",1.476,"2023-11-09 19:48:20.647",2.111,8.01,0.000007736,0.573
49170,"STARLINK-3074 [+]",6.13,34101,"IRIDIUM 33 DEB [-]",6.471,"2023-11-14 18:39:49.862",1.631,13.731,0.000007736,0.742
53070,"STARLINK-4342 [+]",3.217,23606,"CERISE [?]",3.478,"2023-11-12 00:10:38.466",1.892,8.606,0.000007731,0.528
54184,"STARLINK-5162 [+]",7.827,35802,"IRIDIUM 33 DEB [-]",8.289,"2023-11-15 21:06:01.326",1.741,13.016,0.00000773,0.696
53728,"STARLINK-4640 [+]",1.126,33875,"IRIDIUM 33 DEB [-]",1.472,"2023-11-09 21:33:08.446",1.548,14.254,0.000007725,0.783
56129,"STARLINK-6121 [+]",4.85,57195,"AVION KALUGA 650 [+]",4.451,"2023-11-13 06:01:44.925",2.149,7.079,0.000007724,0.564
45375,"STARLINK-1302 [+]",0.862,1883,"TITAN 3C TRANSTAGE DEB [-]",0.926,"2023-11-09 09:53:44.736",2.251,2.777,0.00000772,0.539
50176,"STARLINK-3293 [+]",5.093,57013,"OBJECT K [+]",5.027,"2023-11-13 14:27:45.054",2.161,6.774,0.000007717,0.562
48593,"STARLINK-2250 [+]",3.714,53699,"CZ-4C R/B [-]",3.548,"2023-11-12 03:20:59.032",2.19,5.868,0.000007717,0.554
53858,"STARLINK-4798 [+]",7.664,39928,"PEGASUS DEB [-]",8.628,"2023-11-15 13:02:15.755",2.143,7.319,0.000007716,0.566
45568,"STARLINK-1363 [+]",3.33,57208,"SITRO-AIS 11 (SHEFFER) [+]",2.931,"2023-11-11 17:52:04.191",2.041,9.464,0.000007715,0.595
53894,"STARLINK-5043 [+]",7.159,9704,"SL-8 DEB [-]",6.853,"2023-11-15 04:53:28.102",1.72,13.188,0.000007712,0.706
53983,"STARLINK-5103 [+]",4.966,56753,"TROPICS-03 [+]",5.39,"2023-11-13 12:46:57.337",1.999,10.178,0.000007707,0.608
53914,"STARLINK-5040 [+]",1.714,56744,"SNIPE 4 [+]",0.988,"2023-11-09 17:57:32.123",2.152,7.077,0.000007701,0.565
47774,"STARLINK-2197 [+]",2.694,41339,"CHUBUSAT-3 [-]",2.838,"2023-11-11 08:21:52.871",2.157,6.954,0.000007701,0.564
52638,"STARLINK-3941 [+]",6.153,35146,"FENGYUN 1C DEB [-]",10.588,"2023-11-14 16:12:12.719",2.157,6.995,0.0000077,0.564
51886,"STARLINK-3565 [+]",6.361,47953,"OBJECT X [-]",5.62,"2023-11-14 10:08:27.323",2.19,5.95,0.000007699,0.555
52454,"STARLINK-3888 [+]",1.301,56746,"OBJECT D [+]",1.185,"2023-11-09 23:06:56.964",1.549,14.243,0.000007697,0.786
53567,"STARLINK-4585 [+]",7.485,4723,"COSMOS 375 DEB [-]",7.304,"2023-11-15 19:07:50.325",1.762,12.844,0.000007694,0.691
55641,"STARLINK-5065 [+]",2.918,58018,"ANSER-FLW2 [+]",2.858,"2023-11-11 16:49:30.067",1.544,14.231,0.000007692,0.788
44764,"STARLINK-1059 [P]",2.063,56864,"OBJECT U [+]",1.736,"2023-11-10 12:59:00.467",2.198,5.75,0.000007687,0.554
52701,"STARLINK-4003 [+]",3.54,42830,"OBJECT F [-]",3.455,"2023-11-11 23:32:45.642",1.466,14.658,0.000007685,0.831
44937,"STARLINK-1079 [+]",5.593,41011,"FENGYUN 1C DEB [-]",5.874,"2023-11-13 13:33:25.550",1.688,13.555,0.000007681,0.722
51739,"STARLINK-3516 [+]",6.404,43789,"IRVINE02 [-]",7.036,"2023-11-15 04:55:33.391",1.648,13.698,0.00000768,0.74
51134,"STARLINK-3183 [+]",6.412,57008,"OBJECT E [+]",6.679,"2023-11-15 06:21:29.368",2.07,9.016,0.000007678,0.589
55570,"STARLINK-5737 [+]",3.686,40023,"FLOCK 1C-10 [-]",3.898,"2023-11-12 09:19:14.264",1.937,7.182,0.000007675,0.51
52999,"STARLINK-4217 [+]",1.255,40040,"FLOCK 1C-8 [-]",1.056,"2023-11-09 13:15:21.593",1.972,6.036,0.000007675,0.501
52539,"STARLINK-3757 [+]",6.688,10144,"DELTA 1 R/B(1) [-]",6.715,"2023-11-15 05:00:59.778",2.237,3.276,0.000007669,0.54
53292,"STARLINK-4159 [+]",1.747,57217,"KUZGTU 1 (RS47S) [+]",1.423,"2023-11-10 07:13:09.260",2.151,7.251,0.000007667,0.568
45692,"STARLINK-1416 [+]",1.308,8757,"SL-8 DEB [-]",1.437,"2023-11-09 22:42:46.997",2.189,6.153,0.000007659,0.559
48584,"STARLINK-2238 [+]",5.953,56995,"AAC-HSI-SAT2 [+]",5.562,"2023-11-14 07:57:06.225",1.916,11.365,0.000007657,0.638
53689,"STARLINK-4562 [+]",2.322,22404,"SL-16 DEB [-]",2.643,"2023-11-10 21:03:37.826",2.171,6.729,0.000007657,0.563
47585,"STARLINK-1989 [+]",1.133,35269,"CZ-4B DEB [-]",0.974,"2023-11-09 06:24:52.462",1.474,14.663,0.000007655,0.83
54065,"STARLINK-5187 [+]",2.646,47211,"RESURS O1 DEB [-]",2.29,"2023-11-10 16:15:59.288",1.464,14.663,0.000007652,0.836
53140,"STARLINK-4170 [+]",1.749,9704,"SL-8 DEB [-]",1.95,"2023-11-10 07:13:10.987",2.258,3.112,0.000007648,0.542
47158,"STARLINK-1873 [+]",5.585,51285,"CZ-4C R/B [-]",5.598,"2023-11-14 10:22:18.314",1.654,13.66,0.000007646,0.74
52580,"STARLINK-3919 [+]",3.555,9704,"SL-8 DEB [-]",3.62,"2023-11-11 23:18:01.339",2.233,4.53,0.000007645,0.549
53074,"STARLINK-4310 [+]",0.251,35573,"CZ-4B DEB [-]",0.526,"2023-11-09 00:54:30.467",2.014,10.059,0.000007644,0.608
51748,"STARLINK-3501 [+]",0.989,42830,"OBJECT F [-]",1.258,"2023-11-09 18:49:15.351",2.196,6.011,0.000007641,0.558
53289,"STARLINK-4176 [+]",3.519,37084,"COSMOS 2251 DEB [-]",5.883,"2023-11-12 02:26:24.676",1.802,12.617,0.00000764,0.68
54103,"STARLINK-5200 [+]",4.049,57190,"NANOZOND 1 (RS49S) [+]",4.076,"2023-11-12 20:43:40.420",1.534,14.374,0.000007638,0.799
54767,"STARLINK-5472 [+]",3.907,55324,"HAWK-6B [+]",3.675,"2023-11-12 02:42:41.254",1.947,11.03,0.000007634,0.63
53983,"STARLINK-5103 [+]",1.85,55327,"HAWK-6A [+]",1.98,"2023-11-10 10:00:00.544",2.273,1.947,0.000007634,0.54
57909,"STARLINK-30463 [+]",4.507,32464,"FENGYUN 1C DEB [-]",9.319,"2023-11-12 19:00:42.027",0.54,13.95,0.00000763,0.253
57873,"STARLINK-30445 [+]",6.704,3530,"COSMOS 252 [?]",6.494,"2023-11-14 22:01:32.726",0.675,10.151,0.00000763,0.202
52998,"STARLINK-4254 [+]",4.013,56745,"SNIPE 2 [+]",3.507,"2023-11-12 07:37:54.710",1.497,14.526,0.000007629,0.82
50163,"STARLINK-3306 [+]",3.86,57322,"OBJECT AW [-]",3.743,"2023-11-12 13:40:13.123",1.991,10.462,0.000007626,0.617
44939,"STARLINK-1083 [+]",5.678,46912,"KSM1-A [+]",4.967,"2023-11-13 14:58:48.985",2.049,9.52,0.000007626,0.599
47155,"STARLINK-1869 [+]",0.671,48606,"TYVAK-0130 [+]",0.956,"2023-11-09 10:57:53.120",1.956,10.935,0.000007625,0.628
52578,"STARLINK-3833 [+]",6.416,55327,"HAWK-6A [+]",6.401,"2023-11-14 20:07:02.084",2.172,6.851,0.000007622,0.566
52533,"STARLINK-3951 [+]",2.557,18958,"COSMOS 1933 [?]",2.361,"2023-11-10 23:12:54.822",2.236,4.552,0.000007621,0.55
56126,"STARLINK-6124 [+]",1.702,40528,"TITAN 4B DEB [-]",1.774,"2023-11-10 05:45:14.988",1.888,11.752,0.00000762,0.651
53219,"STARLINK-4373 [+]",2.275,27821,"BREEZE-M DEB [-]",2.016,"2023-11-10 09:22:57.097",1.978,11.781,0.00000762,0.621
55995,"STARLINK-5957 [+]",0.922,1883,"TITAN 3C TRANSTAGE DEB [-]",0.98,"2023-11-09 11:12:11.224",2.266,2.749,0.00000762,0.542
54103,"STARLINK-5200 [+]",4.116,57190,"NANOZOND 1 (RS49S) [+]",4.143,"2023-11-12 22:19:11.057",1.538,14.365,0.000007617,0.799
53966,"STARLINK-4635 [+]",0.747,57326,"OBJECT BA [-]",0.555,"2023-11-09 08:11:56.376",1.978,10.674,0.000007612,0.622
49436,"STARLINK-3049 [+]",2.172,27226,"PSLV DEB [-]",2.913,"2023-11-10 18:18:05.945",2.019,10.052,0.000007612,0.609
46075,"STARLINK-1551 [+]",2.055,39433,"HUMSAT-D [-]",1.797,"2023-11-10 07:36:59.283",2.208,5.79,0.000007605,0.558
54793,"STARLINK-5433 [+]",6.732,57009,"OBJECT F [+]",6.284,"2023-11-14 20:50:37.732",1.534,14.363,0.000007605,0.803
52693,"STARLINK-3946 [+]",3.281,57205,"ARCCUBE 1 (RS25S) [+]",2.956,"2023-11-11 17:45:17.095",2.206,5.862,0.000007604,0.558
52881,"STARLINK-4192 [+]",7.183,43801,"OBJECT AV [-]",6.96,"2023-11-15 08:48:35.287",1.472,14.664,0.0000076,0.837
50165,"STARLINK-3298 [+]",4.428,57011,"OBJECT H [+]",4.628,"2023-11-13 04:56:10.361",2.147,7.591,0.000007599,0.574
53641,"STARLINK-4588 [+]",5.32,27153,"PSLV DEB [-]",5.352,"2023-11-14 00:09:37.696",2.089,8.893,0.000007595,0.59
46725,"STARLINK-1828 [+]",3.862,18958,"COSMOS 1933 [?]",4.005,"2023-11-12 14:40:09.563",1.947,11.102,0.000007594,0.633
54014,"STARLINK-5116 [+]",4.2,47937,"OBJECT F [-]",4.04,"2023-11-12 20:09:49.160",1.503,14.529,0.000007593,0.82
51888,"STARLINK-3536 [+]",1.482,43801,"OBJECT AV [-]",1.265,"2023-11-09 16:08:29.571",1.529,14.418,0.000007588,0.807
52100,"STARLINK-3702 [+]",5.219,57020,"OBJECT S [+]",5.141,"2023-11-13 23:13:55.760",1.679,13.552,0.000007587,0.735
48131,"STARLINK-2473 [+]",3.583,49398,"OBJECT D [-]",3.651,"2023-11-12 00:48:48.085",2.212,5.74,0.000007584,0.558
49460,"STARLINK-3140 [+]",1.079,57187,"SVYATOBOR 1 (RS60S) [+]",0.954,"2023-11-09 17:59:22.265",2.02,10.107,0.000007583,0.611
57343,"STARLINK-6379 [+]",1.469,52913,"CZ-4C R/B [-]",1.262,"2023-11-09 13:19:47.826",0.715,7.711,0.00000758,0.192
53591,"STARLINK-4674 [+]",2.931,51455,"MINOTAUR 4 DEB [-]",4.516,"2023-11-11 15:34:09.175",2.282,1.94,0.000007576,0.542
53691,"STARLINK-4560 [+]",7.234,44629,"PEGASUS R/B [-]",7.045,"2023-11-15 19:18:15.277",2.062,9.423,0.000007572,0.6
48676,"STARLINK-2746 [+]",1.965,57167,"STRATOSAT-TK 1 (RS52S) [+]",1.501,"2023-11-10 06:42:26.414",2.174,7.005,0.000007571,0.569
52375,"STARLINK-3785 [+]",5.393,57327,"OBJECT BB [-]",5.21,"2023-11-13 23:17:08.920",2.197,6.334,0.000007571,0.563
48668,"STARLINK-2738 [+]",1.567,57168,"OBJECT C [+]",1.569,"2023-11-10 09:00:50.509",2.173,7.033,0.000007568,0.569
53589,"STARLINK-4673 [+]",6.661,19210,"COSMOS 1953 [?]",6.417,"2023-11-14 20:07:03.054",1.623,13.919,0.000007568,0.762
57105,"STARLINK-6097 [+]",5.544,29043,"CZ-4B DEB [-]",8.403,"2023-11-13 16:19:30.490",0.558,13.604,0.000007567,0.246
55919,"STARLINK-5871 [+]",5.289,42834,"OBJECT K [-]",5.173,"2023-11-13 16:50:24.971",1.632,13.854,0.000007565,0.759
53223,"STARLINK-4354 [+]",4.299,1961,"TITAN 3C TRANSTAGE DEB [-]",4.928,"2023-11-13 00:27:20.287",1.657,13.708,0.000007565,0.747
52862,"STARLINK-4010 [+]",2.843,41339,"CHUBUSAT-3 [-]",2.562,"2023-11-11 01:45:13.464",2.096,8.821,0.000007565,0.591
49418,"STARLINK-3111 [+]",0.986,57007,"OBJECT D [+]",1.451,"2023-11-09 17:03:28.353",2.18,6.848,0.000007563,0.568
50839,"STARLINK-3320 [+]",3.206,57322,"OBJECT AW [-]",2.951,"2023-11-11 18:39:26.650",2.195,6.437,0.000007562,0.564
53970,"STARLINK-4567 [+]",1.642,49398,"OBJECT D [-]",1.849,"2023-11-10 05:33:36.157",2.028,10.011,0.000007561,0.611
53859,"STARLINK-4790 [+]",5.445,57206,"OBJECT AS [+]",5.468,"2023-11-14 06:25:15.702",1.751,13.089,0.000007559,0.707
47723,"STARLINK-2107 [+]",3.539,24129,"PEGASUS DEB [-]",3.483,"2023-11-11 23:43:14.304",2.227,5.385,0.000007558,0.556
56532,"STARLINK-6319 [+]",2.584,20775,"SL-8 R/B [-]",2.934,"2023-11-11 07:36:15.265",1.321,12.89,0.000007553,0.516
46706,"STARLINK-1807 [+]",7.351,26321,"CZ-4B DEB [-]",7.88,"2023-11-15 23:06:13.134",2.039,9.841,0.000007552,0.608
52693,"STARLINK-3946 [+]",1.269,57039,"OBJECT AM [+]",1.2,"2023-11-09 17:28:11.894",2.124,8.29,0.000007549,0.584
46038,"STARLINK-1567 [+]",3.721,49397,"RAISE 2 [+]",3.396,"2023-11-12 02:33:14.388",2.194,6.499,0.000007549,0.565
53718,"STARLINK-4695 [+]",1.046,47029,"FENGYUN 1C DEB [-]",1.489,"2023-11-09 12:09:29.165",1.795,12.786,0.000007549,0.691
55618,"STARLINK-5717 [+]",6.607,25539,"ARIANE 44LP DEB [-]",6.675,"2023-11-15 06:21:15.440",2.17,7.652,0.000007545,0.572
46690,"STARLINK-1789 [+]",6.978,40035,"FLOCK 1C-9 [-]",7.203,"2023-11-15 16:50:26.593",1.479,13.835,0.000007537,0.681
56031,"STARLINK-5785 [+]",7.355,57171,"OBJECT F [+]",7.087,"2023-11-15 21:06:12.889",2.086,9.076,0.000007535,0.596
55425,"STARLINK-5615 [+]",0.456,13479,"COSMOS 1275 DEB [-]",0.459,"2023-11-09 00:53:30.972",2.274,3.127,0.000007535,0.546
45532,"STARLINK-1338 [+]",3.227,13771,"SL-3 R/B [-]",3.555,"2023-11-11 16:51:39.581",2.155,12.932,0.000007534,0.856
46376,"STARLINK-1742 [+]",5.592,82561,"UNKNOWN [-]",6.992,"2023-11-13 10:43:48.792",2.163,7.52,0.000007534,0.575
48394,"STARLINK-2573 [+]",2.45,57189,"VIZARD-METEO (RS38S) [+]",1.764,"2023-11-10 14:07:10.844",1.491,14.592,0.000007534,0.834
49163,"STARLINK-3088 [+]",1.711,47108,"ARIANE 42P DEB [-]",4.268,"2023-11-10 00:47:46.183",1.752,13.439,0.000007529,0.71
55371,"STARLINK-5590 [+]",5.705,57174,"OBJECT J [+]",5.23,"2023-11-14 00:42:41.083",1.707,13.4,0.000007528,0.729
51878,"STARLINK-3575 [+]",5.281,40040,"FLOCK 1C-8 [-]",4.875,"2023-11-13 08:54:18.101",1.745,11.285,0.000007526,0.577
54051,"STARLINK-5195 [+]",3.647,57582,"OBJECT C [+]",2.941,"2023-11-11 15:34:32.848",1.483,14.644,0.000007524,0.839
45206,"STARLINK-1209 [+]",6.798,43821,"FLOCK 3S-2 [-]",6.841,"2023-11-14 23:37:25.144",1.325,14.684,0.000007521,0.761
55915,"STARLINK-5859 [+]",1.218,38326,"CZ-4B DEB [-]",1.724,"2023-11-09 21:38:33.446",1.84,12.387,0.00000752,0.677
53628,"STARLINK-4600 [+]",4.054,35857,"IRIDIUM 33 DEB [-]",4.261,"2023-11-12 18:43:33.122",1.873,12.045,0.000007517,0.665
45388,"STARLINK-1280 [+]",7.458,5154,"THORAD AGENA D DEB [-]",7.444,"2023-11-15 23:08:31.838",1.485,14.635,0.000007514,0.839
53975,"STARLINK-5137 [+]",6.713,57326,"OBJECT BA [-]",6.538,"2023-11-15 07:47:48.338",2.154,7.735,0.000007512,0.579
54005,"STARLINK-5135 [+]",7.322,57004,"OBJECT A [+]",7.323,"2023-11-15 21:08:44.915",2.215,6.034,0.000007509,0.563
48438,"STARLINK-2640 [+]",6.392,57197,"A-SEANSAT-PG1 [+]",6.209,"2023-11-14 23:31:16.719",2.221,5.866,0.000007504,0.562
53659,"STARLINK-4463 [+]",7.151,22420,"SL-16 DEB [-]",7.035,"2023-11-15 18:20:18.481",2.005,10.484,0.000007501,0.623
52376,"STARLINK-3767 [+]",3.047,56753,"TROPICS-03 [+]",3.471,"2023-11-11 14:42:54.505",2.015,10.35,0.000007498,0.62
50177,"STARLINK-3282 [+]",6.842,57180,"MONITOR-3 (RS58S) [+]",6.74,"2023-11-15 13:28:11.970",2.04,9.981,0.000007496,0.612
56920,"STARLINK-5960 [+]",0.758,54559,"CZ-6A DEB [-]",4.233,"2023-11-09 06:42:16.737",0.718,7.821,0.000007496,0.193
53780,"STARLINK-4678 [+]",1.16,56746,"OBJECT D [+]",1.16,"2023-11-09 22:30:55.852",2.225,5.757,0.000007495,0.562
53596,"STARLINK-4668 [+]",1.703,54441,"CZ-6A DEB [-]",3.658,"2023-11-10 11:04:42.981",1.744,13.178,0.000007495,0.716
52558,"STARLINK-3954 [+]",6.626,56747,"OBJECT E [+]",6.325,"2023-11-15 02:23:57.638",1.482,14.664,0.000007493,0.843
55288,"STARLINK-5311 [+]",0.552,42832,"OBJECT H [-]",0.615,"2023-11-09 03:29:08.787",1.646,13.818,0.000007492,0.76
53983,"STARLINK-5103 [+]",2.199,28809,"KIRARI (OICETS) [?]",2.334,"2023-11-10 18:22:41.024",2.066,9.568,0.00000749,0.605
45409,"STARLINK-1282 [+]",2.69,57176,"SITRO-AIS 5 (KATYS) [+]",2.297,"2023-11-11 01:31:09.356",2.219,5.975,0.00000749,0.563
55383,"STARLINK-5531 [+]",4.013,26321,"CZ-4B DEB [-]",4.714,"2023-11-12 19:06:30.933",1.658,13.752,0.000007488,0.754
54841,"STARLINK-4659 [+]",5.856,31086,"FENGYUN 1C DEB [-]",6.236,"2023-11-14 12:49:50.458",1.592,14.128,0.000007486,0.786
53017,"STARLINK-4281 [+]",3.064,34746,"COSMOS 2251 DEB [-]",3.12,"2023-11-11 15:13:58.899",2.173,7.352,0.000007486,0.576
54066,"STARLINK-5151 [+]",4.035,54430,"CZ-6A DEB [-]",4.033,"2023-11-12 03:16:30.651",1.489,14.674,0.000007485,0.84
52644,"STARLINK-3985 [+]",1.23,56750,"KSLV-II R/B [-]",1.225,"2023-11-09 17:17:43.831",2.213,6.2,0.000007484,0.565
48577,"STARLINK-2231 [+]",2.255,27129,"PSLV DEB [-]",2.03,"2023-11-10 15:44:49.920",2.225,5.819,0.000007484,0.562
48307,"STARLINK-2528 [+]",4.801,30024,"FENGYUN 1C DEB [-]",5.004,"2023-11-13 13:04:13.167",2.163,7.627,0.000007478,0.579
53854,"STARLINK-4800 [+]",5.879,52913,"CZ-4C R/B [-]",6.395,"2023-11-14 16:32:25.179",1.849,12.301,0.000007477,0.677
45058,"STARLINK-1162 [+]",5.712,34679,"COSMOS 2251 DEB [-]",6.66,"2023-11-14 13:23:12.772",2.282,3.262,0.000007473,0.549
51867,"STARLINK-3590 [+]",4.304,52937,"NEUSAR [+]",3.612,"2023-11-12 10:10:16.672",2.157,7.802,0.000007471,0.581
54783,"STARLINK-5439 [+]",5.147,49840,"COSMOS 1408 DEB [-]",4.77,"2023-11-13 06:52:53.967",1.943,11.3,0.00000747,0.645
52858,"STARLINK-4198 [+]",6.35,38302,"CZ-2D DEB [-]",6.353,"2023-11-14 11:11:02.062",1.561,14.359,0.00000747,0.803
55661,"STARLINK-5475 [+]",1.419,26193,"CZ-4B DEB [-]",1.794,"2023-11-10 06:01:35.476",1.769,12.991,0.00000747,0.709
53619,"STARLINK-4609 [+]",1.863,28809,"KIRARI (OICETS) [?]",1.999,"2023-11-10 10:20:26.504",2.182,7.179,0.000007468,0.575
54010,"STARLINK-5127 [+]",2.605,57187,"SVYATOBOR 1 (RS60S) [+]",2.417,"2023-11-11 05:06:32.928",2.137,8.285,0.000007466,0.587
55439,"STARLINK-5634 [+]",2.617,42833,"OBJECT J [-]",2.421,"2023-11-11 05:27:12.390",2.147,8.035,0.000007466,0.584
52479,"STARLINK-3878 [+]",3.759,13771,"SL-3 R/B [-]",3.948,"2023-11-12 02:17:54.921",2.558,9.01,0.000007466,0.728
46765,"STARLINK-1906 [+]",4.047,57179,"OBJECT P [+]",3.426,"2023-11-12 03:15:28.141",1.477,14.69,0.000007465,0.849
53038,"STARLINK-4156 [+]",3.623,33878,"IRIDIUM 33 DEB [-]",3.694,"2023-11-11 23:38:38.375",2.149,7.998,0.000007465,0.584
48481,"STARLINK-2706 [+]",2.426,18866,"COSMOS 375 DEB [-]",2.69,"2023-11-10 23:45:54.901",1.826,12.784,0.000007463,0.687
51143,"STARLINK-3184 [+]",4.753,57017,"OBJECT P [+]",4.228,"2023-11-12 19:07:48.381",1.927,11.522,0.000007461,0.651
49163,"STARLINK-3088 [+]",3.721,26284,"CZ-4B DEB [-]",3.444,"2023-11-12 01:03:00.111",1.872,12.076,0.00000746,0.671
47397,"STARLINK-2119 [+]",4.229,57190,"NANOZOND 1 (RS49S) [+]",4.093,"2023-11-12 21:07:24.568",1.906,11.756,0.000007459,0.659
47386,"STARLINK-2106 [+]",6.589,57190,"NANOZOND 1 (RS49S) [+]",5.983,"2023-11-14 18:29:44.975",1.637,13.924,0.000007457,0.767
58092,"STARLINK-30615 [+]",0.518,45382,"STARLINK-1264 [-]",0.792,"2023-11-09 02:25:24.546",2.201,6.804,0.000007454,0.571
53155,"STARLINK-4088 [+]",0.867,39871,"SL-16 DEB [-]",1.211,"2023-11-09 09:53:47.435",1.785,12.922,0.000007452,0.704
51106,"STARLINK-3176 [+]",1.399,43521,"CZ-2C R/B [-]",1.66,"2023-11-10 04:14:49.368",2.176,7.407,0.000007451,0.578
45681,"STARLINK-1396 [P]",5.439,57928,"STARLINK-30448 [+]",5.234,"2023-11-13 14:44:41.698",2.305,1.409,0.000007451,0.545
47405,"STARLINK-2130 [+]",6.059,56225,"AAC-HSI-SAT1 [+]",5.546,"2023-11-14 07:18:25.927",2.138,8.301,0.000007449,0.588
46581,"STARLINK-1712 [+]",7.016,30420,"FENGYUN 1C DEB [-]",6.757,"2023-11-15 13:00:31.956",1.937,11.445,0.000007446,0.649
52483,"STARLINK-3875 [+]",5.034,56445,"ELECTRON R/B [-]",4.73,"2023-11-13 05:48:22.769",2.004,10.615,0.000007444,0.628
44729,"STARLINK-1024 [+]",2.275,50014,"COSMOS 1408 DEB [-]",2.137,"2023-11-10 16:45:46.377",1.617,14.214,0.000007439,0.778
53892,"STARLINK-5046 [+]",3.044,27226,"PSLV DEB [-]",3.158,"2023-11-11 00:10:16.338",1.485,14.672,0.000007438,0.848
53705,"STARLINK-4717 [+]",6.242,52066,"COSMOS 1408 DEB [-]",8.938,"2023-11-14 23:18:18.158",2.114,8.829,0.000007437,0.596
48450,"STARLINK-2660 [+]",4.956,40529,"TITAN 4B DEB [-]",5.079,"2023-11-13 12:19:32.756",2.078,9.486,0.000007434,0.606
51140,"STARLINK-3175 [+]",4.813,5012,"COSMOS 397 DEB [-]",5.092,"2023-11-13 14:53:58.374",2.01,10.65,0.000007433,0.627
50157,"STARLINK-3313 [+]",6.933,33843,"COSMOS 2251 DEB [-]",7.181,"2023-11-15 17:29:04.848",1.903,11.876,0.000007431,0.662
55755,"STARLINK-5619 [+]",3.855,34295,"COSMOS 2251 DEB [-]",3.659,"2023-11-12 00:23:53.620",2.243,5.438,0.000007428,0.562
47394,"STARLINK-2115 [+]",4.679,57038,"OBJECT AL [+]",4.37,"2023-11-12 22:29:11.160",1.489,14.644,0.000007428,0.847
51812,"STARLINK-3610 [+]",6.897,57217,"KUZGTU 1 (RS47S) [+]",6.808,"2023-11-15 16:28:12.281",1.555,14.376,0.000007428,0.811
46052,"STARLINK-1541 [+]",6.395,37455,"FENGYUN 1C DEB [-]",12.012,"2023-11-15 04:28:22.677",1.505,14.618,0.000007424,0.838
52491,"STARLINK-3908 [+]",5.562,52937,"NEUSAR [+]",4.877,"2023-11-13 16:31:26.792",2.19,7.155,0.000007422,0.576
47566,"STARLINK-1965 [+]",1.182,39271,"CUSAT 2 & FALCON 9 R/B [-]",0.778,"2023-11-09 09:03:52.002",1.881,12.079,0.000007418,0.671
53619,"STARLINK-4609 [+]",5.36,56754,"TROPICS-07 [+]",5.786,"2023-11-13 22:16:44.126",2.093,9.271,0.000007417,0.603
53835,"STARLINK-4783 [+]",2.327,57191,"POLYTECH-UNIVERSE 3 (RS46S) [+]",2.287,"2023-11-11 02:21:12.602",1.557,14.378,0.000007417,0.811
52611,"STARLINK-3980 [+]",7.166,31445,"FENGYUN 1C DEB [-]",7.688,"2023-11-15 23:57:32.265",1.669,13.761,0.000007414,0.757
