OBJECT_NAME_1,OBJECT_NAME_2,MAX_PROB,OperationalStatus_1,OperationalStatus_2
"CORVUS BC3 [+]","STARLINK-30703 [+]",0.0000004963,+],+]
"CORVUS BC4 [+]","STARLINK-5518 [+]",0.0000004961,+],+]
"S-NET D [+]","STARLINK-5476 [+]",0.000000496,+],+]
"KSF3-A [+]","STARLINK-30274 [+]",0.0000004959,+],+]
"UWE-4 [+]","OBJECT D [+]",0.0000004959,+],+]
"LEMUR-2-URAMCHANSOL [+]","OBJECT AM [+]",0.000000495,+],+]
"GRACE-FO 1 [+]","ASTROCAST-0302 [+]",0.0000004946,+],+]
"SPHERE-1 EYE [+]","OBJECT A [+]",0.0000004943,+],+]
"CARTOSAT-2D [+]","OBJECT N [+]",0.000000494,+],+]
"SJ-12 [+]","STARLINK-30237 [+]",0.0000004939,+],+]
"AVION KALUGA 650 [+]","STARLINK-30225 [+]",0.0000004938,+],+]
"S-NET A [+]","STARLINK-5966 [+]",0.0000004938,+],+]
"SPACEBEE-175 [+]","STARLINK-30267 [+]",0.0000004938,+],+]
"GHOST-1 [+]","OBJECT V [+]",0.0000004936,+],+]
"SPAWAR-CAL-OR [+]","STARLINK-30238 [+]",0.0000004933,+],+]
"SEAHAWK-1 [+]","STARLINK-6230 [+]",0.0000004933,+],+]
"LEMUR-2-MMOLO [+]","LEMUR-2-ONREFLECTION [+]",0.0000004929,+],+]
"OBJECT Y [+]","YAOGAN-39 01C [+]",0.0000004928,+],+]
"JAISAT-1 [+]","NOOR-3 [+]",0.0000004927,+],+]
"QPS-SAR-2 IZANAMI [+]","MIET-AIS (RS28S) [+]",0.0000004927,+],+]
"LEMUR-2-GREENBERG [+]","LEMUR-2-PETERG [+]",0.0000004926,+],+]
"IT'S ABOUT TIME [+]","STARLINK-5529 [+]",0.0000004924,+],+]
"FALCONSAT-6 [+]","STARLINK-5353 [+]",0.0000004922,+],+]
"LEMUR-2-PHILARI [+]","NUSAT-36 (ANNIE CANNON) [+]",0.0000004922,+],+]
"SPACEBEE-57 [+]","FLOCK 4S-36 [+]",0.0000004917,+],+]
"AL-FARABI 2 [+]","STARLINK-30216 [+]",0.0000004914,+],+]
"W-CUBE [+]","SICH-2-30 (SICH-2-1) [+]",0.0000004914,+],+]
"DONGPO 03 [+]","STARLINK-30452 [+]",0.0000004911,+],+]
"CAPELLA-6-WHITNEY [+]","FLOCK 4Y-31 [+]",0.0000004907,+],+]
"LKW-1 [+]","YAOGAN-35 04C [+]",0.0000004907,+],+]
"HAWK-2C [+]","ASTROCAST-0205 [+]",0.0000004906,+],+]
"LEMUR-2-JIN-LUEN [+]","STARLINK-6135 [+]",0.0000004905,+],+]
"CELTEE 1 [+]","STARLINK-6261 [+]",0.0000004903,+],+]
"AEROCUBE 4.5B [+]","BRO-9 [+]",0.0000004901,+],+]
"ZIYUAN 1-02C (ZY 1-02C) [+]","IRIDIUM 165 [+]",0.0000004898,+],+]
"CE-SAT IIB [+]","DISCO-1 [+]",0.0000004897,+],+]
"SITRO-AIS 12 (SMIRENNIY) [+]","STARLINK-5585 [+]",0.0000004894,+],+]
"GMS-T [+]","ONEWEB-0270 [+]",0.0000004893,+],+]
"BIROS [+]","OBJECT A [+]",0.0000004892,+],+]
"OBJECT B [+]","STARLINK-30168 [+]",0.0000004888,+],+]
"SHIJIAN-6 05A (SJ-6 05A) [+]","OBJECT F [+]",0.0000004887,+],+]
"YAOGAN-35 C [+]","YAOGAN-39 04A [+]",0.0000004885,+],+]
"Z-SAT [+]","STARLINK-30182 [+]",0.0000004882,+],+]
"YAOGAN 7 [+]","ONEWEB-0694 [+]",0.0000004881,+],+]
"LEMUR-2-LILLYJO [+]","STARLINK-30553 [+]",0.0000004878,+],+]
"SPACEBEE-168 [+]","STARLINK-30488 [+]",0.0000004877,+],+]
"SUPERVIEW-1 01 [+]","TEVEL-6 [+]",0.0000004873,+],+]
"IT'S ABOUT TIME [+]","STARLINK-5527 [+]",0.0000004872,+],+]
"FOX-1CLIFF (AO-95) [+]","STARLINK-30177 [+]",0.000000487,+],+]
"STF-1 [+]","STARLINK-30604 [+]",0.000000487,+],+]
"OBJECT P [+]","OBJECT AK [+]",0.0000004865,+],+]
"STARLINK-6191 [+]","VIZARD-METEO (RS38S) [+]",0.0000004865,+],+]
"NORSAT-TD [+]","STARLINK-30518 [+]",0.0000004863,+],+]
"GUARDIAN [+]","KSF3-B [+]",0.000000486,+],+]
"SKYSAT-A [+]","STARLINK-6043 [+]",0.0000004859,+],+]
"ZIYUAN 3-1 (ZY 3-1) [+]","IDEASSAT [+]",0.0000004857,+],+]
"GMS-T [+]","ONEWEB-0270 [+]",0.0000004849,+],+]
"ASTROCAST 0.1 [+]","STARLINK-6202 [+]",0.0000004843,+],+]
"AEROCUBE 5C [+]","QPS-SAR-1 IZANAGI [+]",0.0000004843,+],+]
"RUNNER-1 (TYVAK-1005) [+]","STARLINK-30537 [+]",0.000000484,+],+]
"OBJECT J [+]","STARLINK-30140 [+]",0.0000004837,+],+]
"SHIYAN 4 (SY-4) [+]","IRIDIUM 106 [+]",0.0000004835,+],+]
"SHARJAHSAT-1 [+]","OBJECT H [+]",0.0000004834,+],+]
"FLOCK 4Y-5 [+]","COSMOS 2567 [+]",0.0000004833,+],+]
"CELTEE 1 [+]","STARLINK-30260 [+]",0.0000004832,+],+]
"LEMUR-2-CHRISTINAHOLT [+]","OBJECT AL [+]",0.000000483,+],+]
"GMS-T [+]","ONEWEB-0270 [+]",0.0000004826,+],+]
"GUARDIAN [+]","STARLINK-30416 [+]",0.0000004822,+],+]
"OBJECT AS [+]","STARLINK-30427 [+]",0.0000004822,+],+]
"RANGE-A [+]","STARLINK-5973 [+]",0.0000004819,+],+]
"EROS B [+]","OBJECT F [+]",0.0000004814,+],+]
"SUPERVIEW-1 02 [+]","GHGSAT-C1 [+]",0.0000004813,+],+]
"GHGSAT-C1 [+]","GHGSAT-C7 [+]",0.0000004813,+],+]
"DAMPE [+]","FLOCK 4Y-31 [+]",0.0000004811,+],+]
"STARLINK-6097 [+]","MONITOR-3 (RS58S) [+]",0.0000004811,+],+]
"SNUGLITE [+]","STARLINK-6147 [+]",0.0000004808,+],+]
"RAISE 2 [+]","STARLINK-6270 [+]",0.0000004807,+],+]
"CUBEBEL 2 (EU11S) [+]","STARLINK-5026 [+]",0.0000004806,+],+]
"OBJECT AJ [+]","TIANMU-1 10 [+]",0.0000004806,+],+]
"FLOCK 4X-22 [+]","FLOCK 4X-16 [+]",0.0000004803,+],+]
"ICEYE-X6 [+]","STARLINK-5302 [+]",0.0000004803,+],+]
"TIANHUI 2-01B [+]","SPACEBEE-178 [+]",0.0000004798,+],+]
"LEMUR-2-JPGSQUARED [+]","ASTROCAST-0104 [+]",0.0000004795,+],+]
"OBJECT G [+]","STARLINK-30709 [+]",0.0000004795,+],+]
"CARTOSAT-3 [+]","STARLINK-30316 [+]",0.0000004794,+],+]
"FLOCK 4V-19 [+]","SPACEBEE-124 [+]",0.0000004792,+],+]
"EROS B [+]","GAOFEN-11 02 [+]",0.0000004792,+],+]
"COSMOS 2550 [+]","NUSAT-19 (ROSALIND) [+]",0.0000004791,+],+]
"TIANTUO 2 [+]","LEMUR-2-ANNABANANA [+]",0.000000479,+],+]
"LKW-1 [+]","YAOGAN-35 04C [+]",0.0000004787,+],+]
"DUCHIFAT-1 [+]","STARLINK-6041 [+]",0.0000004778,+],+]
"YAOGAN-32 B [+]","CENTISPACE-1 S4 [+]",0.0000004776,+],+]
"SPROUT [+]","JILIN-1 GAOFEN 2D [+]",0.0000004769,+],+]
"FLOCK 4S-11 [+]","STARLINK-30298 [+]",0.0000004768,+],+]
"GHOST-1 [+]","HJ-2F [+]",0.0000004768,+],+]
"XW-2D [+]","XJS A [+]",0.0000004767,+],+]
"HIBER-2 [+]","STARLINK-5485 [+]",0.0000004767,+],+]
"MENUT [+]","NUSAT-43 (R DIENG-KUNTZ) [+]",0.0000004767,+],+]
"FLOCK 4X-25 [+]","OBJECT E [+]",0.0000004764,+],+]
"HAWK-2C [+]","JILIN-1 GAOFEN 03D11 [+]",0.0000004757,+],+]
"PISAT [+]","WEINA 2 [+]",0.0000004756,+],+]
"AEROCUBE 4.5A [+]","STARLINK-6158 [+]",0.0000004755,+],+]
"KAZSCISAT-1 [+]","ZORKIY 2M [+]",0.000000475,+],+]
"ICEYE-X4 [+]","XINGYUN-2 02 [+]",0.0000004748,+],+]
"KANOPUS-V-IK [+]","SPARTAN [+]",0.0000004745,+],+]
"OBJECT R [+]","STARLING 4 [+]",0.0000004744,+],+]
"ZHUHAI-1 03B [+]","STARLINK-30506 [+]",0.0000004742,+],+]
"SPARTAN [+]","YAOGAN-35 B [+]",0.0000004741,+],+]
"GLOBAL-9 [+]","SPACEBEE-117 [+]",0.0000004729,+],+]
"LEMUR-2-DEMBITZ [+]","VENUS [+]",0.0000004727,+],+]
"STARLINK-5345 [+]","OBJECT AL [+]",0.0000004727,+],+]
"IRIDIUM 130 [+]","YUNHAI 1-02 [+]",0.0000004725,+],+]
"OBJECT A [+]","OBJECT B [+]",0.0000004722,+],+]
"AEROCUBE 8D [+]","STARLINK-30249 [+]",0.0000004721,+],+]
"CUTE-1 (CO-55) [+]","MKA-PN 1 [+]",0.0000004721,+],+]
"VIGORIDE-3 [+]","STARLINK-30414 [+]",0.0000004718,+],+]
"ARIRANG-5 (KOMPSAT-5) [+]","STARLINK-30142 [+]",0.0000004716,+],+]
"CHUANGXIN 16A (CX-16A) [+]","STARLINK-5523 [+]",0.0000004714,+],+]
"STRIX-1 [+]","STARLINK-30131 [+]",0.0000004713,+],+]
"STARLINK-6212 [+]","LEMUR-2-MANO [+]",0.0000004707,+],+]
"ICEYE-X4 [+]","STARLINK-6220 [+]",0.0000004707,+],+]
"TTU100 [+]","KEPLER-18 (BLIP-A) [+]",0.0000004705,+],+]
"IHOPSAT-TD [+]","STARLINK-5971 [+]",0.0000004703,+],+]
"STARLINK-5791 [+]","CSTP 1.1 (STC 1.1) [+]",0.0000004701,+],+]
"GAOFEN-9 03 [+]","ELSA-D [+]",0.00000047,+],+]
"AYRIS-1 [+]","STARLINK-30272 [+]",0.0000004695,+],+]
"FLOCK 4S-10 [+]","CPOD FLT2 (TYVAK-0033) [+]",0.0000004693,+],+]
"XINGYUN-2 02 [+]","STARLINK-6316 [+]",0.0000004687,+],+]
"NEOSSAT [+]","IRIDIUM 108 [+]",0.0000004687,+],+]
"LEMUR-2-MIRIWARI [+]","COSMOS 2558 [+]",0.0000004687,+],+]
"SUPERVIEW-1 02 [+]","STARLINK-30438 [+]",0.0000004685,+],+]
"DUCHIFAT-1 [+]","STARLINK-5966 [+]",0.0000004683,+],+]
"TIANHUI 2-01A [+]","SPACEBEE-178 [+]",0.0000004681,+],+]
"TERRASAR-X [+]","MANDRAKE 2 BAKER [+]",0.000000468,+],+]
"M2-B [+]","JILIN-1 GAOFEN 4A [+]",0.000000468,+],+]
"AURA [+]","NPSAT1 [+]",0.0000004676,+],+]
"ZIYUAN 3-1 (ZY 3-1) [+]","SOMP2B [+]",0.0000004672,+],+]
"GAOFEN-9 03 [+]","OBJECT T [+]",0.0000004668,+],+]
"XIAOXIANG 1-07 [+]","STARLINK-30230 [+]",0.0000004667,+],+]
"SWARM A [+]","OBJECT A [+]",0.0000004667,+],+]
"SIRION PATHFINDER-2 [+]","STARLINK-6309 [+]",0.0000004666,+],+]
"SHIJIAN-6 05A (SJ-6 05A) [+]","STARLINK-30384 [+]",0.0000004664,+],+]
"KANOPUS-V 1 [+]","FLOCK 4X-37 [+]",0.0000004663,+],+]
"STARLINK-6106 [+]","AVION KALUGA 650 [+]",0.0000004661,+],+]
"SUPERVIEW NEO-1 02 [+]","SPACEBEE-179 [+]",0.0000004661,+],+]
"PROBA-1 [+]","SHIYAN 6 02 (SY-6 02) [+]",0.000000466,+],+]
"CELTEE 1 [+]","STARLINK-30330 [+]",0.0000004659,+],+]
"COSMO-SKYMED 1 [+]","IRIS [+]",0.0000004658,+],+]
"STARLINK-30120 [+]","ARCCUBE 1 (RS25S) [+]",0.0000004657,+],+]
"YUSAT-1 [+]","FLOCK 4S-9 [+]",0.0000004653,+],+]
"FLOCK 4X-8 [+]","OBJECT B [+]",0.0000004651,+],+]
"ETV-A1 [+]","STARLINK-30416 [+]",0.0000004649,+],+]
"GAOFEN-9 03 [+]","KEPLER-14 (STELLA) [+]",0.0000004649,+],+]
"PLEIADES YEARLING [+]","ROSEYCUBESAT-1 [+]",0.0000004648,+],+]
"KANOPUS-V 1 [+]","FLOCK 4X-29 [+]",0.0000004647,+],+]
"SEAHAWK-1 [+]","STARLINK-30234 [+]",0.0000004645,+],+]
"XINGYUN-2 02 [+]","STARLINK-6328 [+]",0.0000004644,+],+]
"NAPA-1 [+]","INSPIRESAT-1 [+]",0.0000004641,+],+]
"LEMUR-2-NICHOL [+]","YAM-3 [+]",0.0000004635,+],+]
"AEROCUBE 8C [+]","STARLINK-6263 [+]",0.0000004632,+],+]
"TOMSAT EAGLESCOUT [+]","STARLINK-30754 [+]",0.0000004632,+],+]
"ASTROCAST 0.1 [+]","STARLINK-30163 [+]",0.0000004627,+],+]
"AEROCUBE 8D [+]","STARLINK-30249 [+]",0.0000004626,+],+]
"ZIYUAN 3-2 (ZY 3-2) [+]","STARLINK-30412 [+]",0.0000004618,+],+]
"STARLINK-6237 [+]","SITRO-AIS 12 (SMIRENNIY) [+]",0.0000004617,+],+]
"STARLINK-30152 [+]","SITRO-AIS 9 (SHCHUKIN) [+]",0.0000004615,+],+]
"NAPA-1 [+]","STARLINK-30267 [+]",0.0000004613,+],+]
"KEPLER-6 (ROCINANTE) [+]","YAOGAN-36 01A [+]",0.0000004613,+],+]
"JILIN-1 GAOFEN 3I [+]","GEISAT PRECURSOR [+]",0.0000004611,+],+]
"TIANTUO 2 [+]","PROXIMA I [+]",0.0000004605,+],+]
"OBJECT B [+]","OBJECT Q [+]",0.0000004604,+],+]
"ARIRANG-5 (KOMPSAT-5) [+]","STARLINK-30235 [+]",0.0000004596,+],+]
"FOSSASA-2E15 [+]","YAOGAN-36 05B [+]",0.0000004596,+],+]
"OBJECT AS [+]","STARLINK-30249 [+]",0.0000004595,+],+]
"YAOGAN-35 C [+]","YAOGAN-39 04A [+]",0.0000004595,+],+]
"OBJECT C [+]","OBJECT D [+]",0.0000004595,+],+]
"PROXIMA I [+]","FOSSASAT-2E13 [+]",0.0000004593,+],+]
"LEMUR-2-MONSON [+]","HAWK-A [+]",0.0000004592,+],+]
"SUOMI-100 [+]","IHOPSAT-TD [+]",0.0000004591,+],+]
"APRIZESAT 6 [+]","ONEWEB-0676 [+]",0.0000004587,+],+]
"FLOCK 4V-20 [+]","TEVEL-2 [+]",0.0000004581,+],+]
"HAWK-B [+]","SITRO-AIS 5 (KATYS) [+]",0.0000004581,+],+]
"STARLINK-6179 [+]","SITRO-AIS 11 (SHEFFER) [+]",0.000000458,+],+]
"KSF3-B [+]","OBJECT M [+]",0.000000458,+],+]
"RAISE 2 [+]","STARLINK-30212 [+]",0.0000004574,+],+]
"FLOCK 4S-47 [+]","CPOD FLT2 (TYVAK-0033) [+]",0.0000004573,+],+]
"LAPAN-A3 [+]","GAOFEN-11 03 [+]",0.0000004562,+],+]
"ZHUHAI-1 01 (CAS-4A) [+]","BRO-5 [+]",0.0000004561,+],+]
"CELTEE 1 [+]","STARLINK-30149 [+]",0.0000004559,+],+]
"SKYSAT-C6 [+]","STARLINK-6196 [+]",0.0000004557,+],+]
"SPACEBEE-106 [+]","STARLINK-30597 [+]",0.0000004557,+],+]
"SJ-11-08 [+]","PATHFINDER 1 [+]",0.0000004556,+],+]
"SANOSAT-1 [+]","SPACEBEE-126 [+]",0.0000004554,+],+]
"FOX-1CLIFF (AO-95) [+]","STARLINK-30474 [+]",0.0000004551,+],+]
"ESEO [+]","NEXTSAT-1 [+]",0.0000004546,+],+]
"MATS [+]","STARLINK-6047 [+]",0.0000004545,+],+]
"NOVASAR 1 [+]","YAOGAN-30 W [+]",0.0000004544,+],+]
"ZINYUAN-3 [+]","SPARTAN [+]",0.0000004541,+],+]
"CARTOSAT-3 [+]","ORBICRAFT-ZORKY [+]",0.0000004539,+],+]
"EOS-4 [+]","JILIN-1 GAOFEN 03D49 [+]",0.0000004537,+],+]
"DIDO 3 [+]","YAOGAN-35 03B [+]",0.0000004536,+],+]
"COSMOS 2503 [+]","STARLINK-30516 [+]",0.0000004532,+],+]
"JILIN-1 GAOFEN 2F [+]","STARLINK-30425 [+]",0.0000004532,+],+]
"YAOGAN-35 C [+]","ICEYE-X24 [+]",0.0000004529,+],+]
"COSMOS 2453 [+]","GONETS-M 21 [+]",0.0000004527,+],+]
"SWARM B [+]","STARLINK-30317 [+]",0.0000004517,+],+]
"STPSAT-5 [+]","GLOBAL-2 [+]",0.0000004514,+],+]
"YAOGAN-35 05A [+]","NUSAT-34 (AMELIA EARHART) [+]",0.0000004513,+],+]
"CUPID [+]","STARLINK-6375 [+]",0.0000004508,+],+]
"LAPAN-A3 [+]","OBJECT C [+]",0.0000004506,+],+]
"UNISAT-7 [+]","STARLINK-30202 [+]",0.0000004505,+],+]
"ASTROCAST-0103 [+]","FLOCK 4Y-19 [+]",0.0000004502,+],+]
"AUTCUBE 2 [+]","STARLINK-6028 [+]",0.0000004498,+],+]
"AL-FARABI 2 [+]","STARLINK-30397 [+]",0.0000004496,+],+]
"DS-EO [+]","STARLINK-6156 [+]",0.0000004496,+],+]
"OBJECT T [+]","STARLINK-30560 [+]",0.0000004495,+],+]
"GLOBAL-4 [+]","AMICALSAT [+]",0.0000004495,+],+]
"YAOGAN-36 02A [+]","NUSAT-42 (M WONENBURGER) [+]",0.0000004494,+],+]
"AEROCUBE 8D [+]","STARLINK-30249 [+]",0.0000004489,+],+]
"FLOCK 4Y-16 [+]","FLOCK 4Y-2 [+]",0.0000004489,+],+]
"TIMED [+]","COSMOS 2538 [+]",0.0000004486,+],+]
"SEAHAWK-1 [+]","STARLINK-5589 [+]",0.0000004486,+],+]
"RANGE-A [+]","STARLINK-6254 [+]",0.0000004485,+],+]
"OBJECT L [+]","OBJECT D [+]",0.0000004485,+],+]
"JILIN-1 GAOFEN 3D07 [+]","STARLINK-30501 [+]",0.0000004484,+],+]
"MDASAT-1C [+]","SATELIOT_0 [+]",0.0000004483,+],+]
"TEIKYOSAT-4 (OORURI) [+]","STARLINK-6315 [+]",0.0000004482,+],+]
"NUSAT-37 (JOAN CLARKE) [+]","GHGSAT-C7 [+]",0.000000448,+],+]
"OBJECT V [+]","STARLINK-30484 [+]",0.0000004476,+],+]
"M3MSAT [+]","KILICSAT [+]",0.0000004473,+],+]
"VIZARD-METEO (RS38S) [+]","STARLINK-30362 [+]",0.0000004473,+],+]
"TYVAK-0092 [+]","STARLINK-30278 [+]",0.0000004473,+],+]
"GUNSMOKE-J 3 [+]","HYPSO-1 [+]",0.000000447,+],+]
"ITASAT [+]","STARLINK-6285 [+]",0.000000447,+],+]
"THEA [+]","STARLINK-30432 [+]",0.0000004468,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004466,+],+]
"CARTOSAT-3 [+]","STARLINK-30534 [+]",0.0000004466,+],+]
"YAOGAN-39 03C [+]","KUIPER-P2 [+]",0.0000004465,+],+]
"OBJECT B [+]","OBJECT C [+]",0.0000004465,+],+]
"JILIN-1 GAOFEN 3E [+]","IRIS-A [+]",0.0000004463,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004462,+],+]
"AEROCUBE 4.5B [+]","STARLINK-30427 [+]",0.0000004462,+],+]
"HAWK-A [+]","STARLINK-30239 [+]",0.0000004462,+],+]
"JILIN-1 GAOFEN 3D28 [+]","GALASSIA-2 [+]",0.0000004461,+],+]
"MAYA-5 [+]","STARLINK-30788 [+]",0.000000446,+],+]
"COSMOS 2556 [+]","STARLINK-5529 [+]",0.0000004459,+],+]
"KANOPUS-V-IK [+]","LKW-2 [+]",0.0000004458,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004457,+],+]
"TIANMU-1 10 [+]","STARLINK-30552 [+]",0.0000004456,+],+]
"TROPICS-07 [+]","OBJECT M [+]",0.0000004456,+],+]
"IHOPSAT-TD [+]","STARLINK-5585 [+]",0.0000004455,+],+]
"TIANHUI 2-01A [+]","STARLINK-30552 [+]",0.0000004455,+],+]
"LEMUR-2-PAPPY [+]","FLOCK 4Y-16 [+]",0.0000004455,+],+]
"JILIN-1 GAOFEN 03D53 [+]","STARLINK-30448 [+]",0.0000004453,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004453,+],+]
"RISAT-2B [+]","STARLINK-5879 [+]",0.0000004453,+],+]
"NANOSATC-BR1 [+]","STARLINK-5524 [+]",0.0000004451,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004448,+],+]
"SWIFT [+]","AII-DELTA [+]",0.0000004448,+],+]
"APRIZESAT 3 [+]","STARLINK-6172 [+]",0.0000004447,+],+]
"FLOCK 4Y-13 [+]","STARLINK-30283 [+]",0.0000004447,+],+]
"ICEYE-X14 [+]","HORUS 1 [+]",0.0000004447,+],+]
"AISTECHSAT 2 [+]","STARLINK-5963 [+]",0.0000004443,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004442,+],+]
"CARTOSAT-2E [+]","YARILO 1 [+]",0.0000004442,+],+]
"JILIN-1 GAOFEN 3I [+]","STARLINK-30705 [+]",0.0000004441,+],+]
"BKA 2 [+]","FLOCK 4S-24 [+]",0.0000004439,+],+]
"LINGQIAO VIDEO B [+]","LUOJIA-1 01 [+]",0.0000004438,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004437,+],+]
"OBJECT P [+]","OBJECT AJ [+]",0.0000004433,+],+]
"FALCONSAT-6 [+]","STARLINK-6291 [+]",0.0000004432,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004431,+],+]
"XPNAV-1 [+]","EASAT-2 [+]",0.0000004428,+],+]
"OBJECT A [+]","OBJECT D [+]",0.0000004426,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004425,+],+]
"TIANZHI 1 [+]","KEPLER-9 (ARTEMIS) [+]",0.0000004422,+],+]
"LEMUR-2-TINYKEV [+]","STARLINK-30525 [+]",0.0000004422,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004419,+],+]
"MOMENTUS-X1 [+]","SUPERVIEW NEO-1 01 [+]",0.0000004418,+],+]
"COSMOS 2493 (SKRL-756 1) [+]","GRUS-1B [+]",0.0000004415,+],+]
"PROMETHEUS 2-3 [+]","SAUDISAT 5B [+]",0.0000004414,+],+]
"AEROCUBE 8D [+]","STARLINK-30249 [+]",0.0000004413,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004412,+],+]
"STSAT-3 [+]","STARLINK-5985 [+]",0.0000004412,+],+]
"LEMUR-2-TINYKEV [+]","OBJECT AM [+]",0.0000004412,+],+]
"KANOPUS-V-IK [+]","JILIN-1 GAOFEN 03D10 [+]",0.000000441,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004406,+],+]
"M3MSAT [+]","TIANZHI 1 [+]",0.0000004406,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004399,+],+]
"YAOGAN-35 B [+]","PLANETUM1 [+]",0.0000004397,+],+]
"KSM1-A [+]","STARLINK-30382 [+]",0.0000004397,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004392,+],+]
"OBJECT W [+]","MISR-A-1 [+]",0.0000004392,+],+]
"GAOFEN-9 03 [+]","SPHERE-1 EYE [+]",0.0000004391,+],+]
"GAOFEN-11 02 [+]","ICEYE-X11 [+]",0.000000439,+],+]
"LEMUR-2-CHANTAL [+]","OBJECT D [+]",0.000000439,+],+]
"AEROCUBE 8D [+]","STARLINK-30257 [+]",0.000000439,+],+]
"ZHANGHENG 1 (CSES) [+]","JILIN-1 GAOFEN 03D12 [+]",0.0000004385,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004384,+],+]
"XIAOXIANG 1-07 [+]","STARLINK-30136 [+]",0.0000004383,+],+]
"CSIM-FD [+]","OBJECT AE [+]",0.0000004382,+],+]
"A-SEANSAT-PG1 [+]","STARLINK-30466 [+]",0.000000438,+],+]
"TEVEL-3 [+]","FLOCK 4X-6 [+]",0.0000004379,+],+]
"HYPSO-1 [+]","SPACEBEE-169 [+]",0.0000004379,+],+]
"HAWK-2C [+]","ETV-A1 [+]",0.0000004378,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004377,+],+]
"LEMUR-2-JEREMIAH [+]","ION SCV-002 [+]",0.0000004376,+],+]
"GUNSMOKE-J 3 [+]","KEPLER-19 [+]",0.0000004375,+],+]
"CARCARA 1 (ICEYE-X18) [+]","STARLINK-30523 [+]",0.0000004373,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004369,+],+]
"DAMPE [+]","FLOCK 4Y-31 [+]",0.0000004369,+],+]
"CHECKMATE 5 [+]","WILDFIRE 5 [+]",0.0000004363,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004361,+],+]
"JILIN-1 GAOFEN 03D52 [+]","STARLINK-30314 [+]",0.0000004361,+],+]
"RESURS-DK 1 [+]","STARLINK-6225 [+]",0.0000004361,+],+]
"CELTEE 1 [+]","STARLINK-30230 [+]",0.000000436,+],+]
"COSMOS 2528 [+]","COSMOS 2570 [+]",0.0000004359,+],+]
"YARILO 1 [+]","STARLINK-30487 [+]",0.0000004358,+],+]
"ISAT [+]","STARLINK-30403 [+]",0.0000004355,+],+]
"EUCROPIS [+]","STARLINK-6207 [+]",0.0000004355,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004354,+],+]
"MOVE-II [+]","STARLINK-30465 [+]",0.0000004354,+],+]
"BEESAT-5 [+]","YUNYAO-1 05 [+]",0.0000004353,+],+]
"KAZSCISAT-1 [+]","STARLINK-30477 [+]",0.0000004351,+],+]
"OBJECT D [+]","STARLINK-30542 [+]",0.0000004351,+],+]
"FLOCK 4Y-29 [+]","STARLINK-30295 [+]",0.0000004348,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004346,+],+]
"STARLINK-6223 [+]","OBJECT AS [+]",0.0000004346,+],+]
"GHGSAT-C8 [+]","YAOGAN-39 04A [+]",0.0000004343,+],+]
"TIANQI-8 [+]","GLOBAL-20 [+]",0.0000004343,+],+]
"LEMUR-2-SUSURRUS [+]","FOSSASA-2E14 [+]",0.0000004343,+],+]
"JB-3 3 (ZY 2C) [+]","STARLINK-6323 [+]",0.0000004341,+],+]
"OBJECT F [+]","OBJECT L [+]",0.0000004338,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004338,+],+]
"OBJECT C [+]","STARLINK-30438 [+]",0.0000004334,+],+]
"LEMUR-2-DEMBITZ [+]","CHUANGXIN 16A (CX-16A) [+]",0.0000004334,+],+]
"YAOGAN-36 01C [+]","HJ-2E [+]",0.0000004331,+],+]
"LEMUR-2-ZACHARY [+]","STARLINK-6142 [+]",0.0000004331,+],+]
"TYVAK-0171 [+]","STARLINK-30585 [+]",0.000000433,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004329,+],+]
"BEESAT-8 [+]","STARLINK-30169 [+]",0.0000004326,+],+]
"LEMUR-2-LILLYJO [+]","STARLINK-30541 [+]",0.0000004324,+],+]
"QSS (MOZI) [+]","TEVEL-6 [+]",0.0000004323,+],+]
"NANOZOND 1 (RS49S) [+]","STARLINK-30177 [+]",0.0000004323,+],+]
"O3B FM13 [+]","O3B FM19 [+]",0.0000004321,+],+]
"OBJECT A [+]","STARLINK-30328 [+]",0.000000432,+],+]
