NORAD_CAT_ID_1,OBJECT_NAME_1,NORAD_CAT_ID_2,OBJECT_NAME_2,CONJUCTION_COUNT
57669,"STARLINK-30271 [+]",38248,"RISAT-1 [-]",2
43182,"LEMUR-2-JIN-LUEN [+]",57895,"STARLINK-30467 [+]",2
25159,"ORBCOMM FM04 [+]",35423,"METEOR 2-2 DEB [-]",2
46045,"STARLINK-1591 [+]",41338,"CHUBUSAT-2 [-]",2
52840,"STARLINK-4049 [+]",30637,"FENGYUN 1C DEB [-]",2
51070,"ICEYE-X14 [+]",56179,"ORBASTRO-AF 1 [+]",2
38771,"METOP-B [+]",35423,"METEOR 2-2 DEB [-]",2
55047,"NUSAT-33 (ALBANIA-2) [+]",24777,"DMSP 5D-2 F14 DEB [-]",2
41918,"IRIDIUM 103 [+]",28593,"THOR BURNER 2A DEB [-]",2
56218,"KEPLER-21 [+]",56865,"OBJECT V [+]",2
46267,"TYVAK-0172 [+]",55288,"STARLINK-5311 [+]",2
52094,"STARLINK-3714 [+]",33878,"IRIDIUM 33 DEB [-]",2
55629,"STARLINK-5497 [+]",39442,"PUCP-SAT 1 [-]",2
52165,"HAWK-4B [+]",43664,"OBJECT C [-]",2
50986,"UMBRA-02 [+]",57446,"STARLINK-30162 [+]",2
53048,"STARLINK-4355 [+]",31876,"CBERS 1 DEB [-]",2
54078,"STARLINK-5138 [+]",57206,"OBJECT AS [+]",2
44945,"STARLINK-1109 [+]",43788,"FLOCK 3S-3 [-]",2
39769,"RISING 2 [+]",16327,"SL-14 R/B [-]",2
52847,"STARLINK-4206 [+]",55324,"HAWK-6B [+]",2
43813,"BRIO [+]",47625,"STARLINK-1704 [+]",2
56851,"OBJECT F [+]",57681,"STARLINK-30273 [+]",2
46047,"STARLINK-1524 [+]",49264,"CUPID [+]",2
47702,"SINE (SINDHUNETRA) [+]",51723,"STARLINK-3531 [P]",2
57196,"HORS 2 [+]",57867,"STARLINK-30439 [+]",2
53915,"STARLINK-5017 [+]",56747,"OBJECT E [+]",2
28414,"SHIJIAN-6 01B (SJ-6 01B) [+]",46810,"TIANQI-6 [+]",2
43819,"EXCITE [+]",55657,"STARLINK-5328 [+]",2
57197,"A-SEANSAT-PG1 [+]",57870,"STARLINK-30460 [+]",2
42844,"NANOACE [+]",56818,"STARLINK-6028 [+]",2
45685,"STARLINK-1402 [P]",47727,"STARLINK-2129 [+]",2
55015,"BIRKELAND [+]",44486,"QIANSHENG 1-01 [?]",2
55463,"STARLINK-5677 [+]",57181,"OBJECT R [+]",2
43796,"THEA [+]",48406,"STARLINK-2568 [+]",2
43186,"S-NET D [+]",57088,"STARLINK-6257 [+]",2
47801,"STARLINK-2382 [+]",40038,"FLOCK 1C-5 [-]",2
38771,"METOP-B [+]",41877,"RESOURCESAT-2A [+]",2
56818,"STARLINK-6028 [+]",33312,"RAPIDEYE 2 [-]",2
57762,"CHECKMATE 10 [+]",33723,"FENGYUN 1C DEB [-]",2
43813,"BRIO [+]",47575,"STARLINK-1977 [+]",2
45572,"STARLINK-1320 [P]",57821,"STARLINK-30415 [+]",2
40536,"KOMPSAT-3A [+]",53818,"STARLINK-4749 [P]",2
57009,"OBJECT F [+]",35857,"IRIDIUM 33 DEB [-]",2
43184,"LEMUR-2-KADI [+]",49438,"STARLINK-3044 [+]",2
41394,"COSMOS 2515 [+]",56405,"STARLINK-6285 [+]",2
57187,"SVYATOBOR 1 (RS60S) [+]",57895,"STARLINK-30467 [+]",2
55252,"OBJECT E [+]",56215,"VCUB1 [+]",2
55705,"STARLINK-30057 [P]",55709,"STARLINK-30047 [P]",2
43812,"GLOBAL-2 [+]",43810,"OBJECT BE [-]",2
45079,"STARLINK-1149 [+]",270051,"UNKNOWN [-]",2
55656,"STARLINK-5326 [+]",56310,"TELEOS-2 [+]",2
33412,"COSMO-SKYMED 3 [+]",56769,"STARLINK-5978 [+]",2
45581,"STARLINK-1335 [+]",46913,"R2 [+]",2
55012,"CONNECTA T1.2 [+]",39132,"DOVE 2 [-]",2
47731,"STARLINK-2141 [+]",40036,"FLOCK 1C-6 [-]",2
57105,"STARLINK-6097 [+]",29043,"CZ-4B DEB [-]",2
44389,"ICEYE-X5 [+]",46740,"STARLINK-1848 [+]",2
48664,"STARLINK-2709 [+]",49262,"CS2 [+]",2
57485,"ARCADE [+]",28812,"SL-24 DEB [-]",2
55019,"KSF3-B [+]",55020,"FLOCK 4Y-24 [+]",2
56181,"KILICSAT [+]",25281,"PEGASUS R/B [-]",2
49137,"STARLINK-3055 [+]",55910,"CAPELLA-9-WHITNEY [+]",2
52738,"PLANETUM1 [+]",33929,"COSMOS 2251 DEB [-]",2
45093,"STARLINK-1142 [+]",47607,"STARLINK-2025 [P]",2
46505,"NETSAT-3 [+]",50836,"STARLINK-3330 [+]",2
44419,"JAISAT-1 [+]",51515,"COSMOS 1408 DEB [-]",2
43189,"S-NET C [+]",57635,"STARLINK-30329 [+]",2
55492,"STARLINK-5013 [+]",56296,"STARLINK-30089 [P]",2
55653,"STARLINK-5067 [+]",56310,"TELEOS-2 [+]",2
57196,"HORS 2 [+]",57900,"STARLINK-30457 [+]",2
56495,"STARLINK-5529 [+]",57731,"YAOGAN-39 01C [+]",2
45050,"STARLINK-1140 [+]",47607,"STARLINK-2025 [P]",2
37190,"GLOBALSTAR M076 [+]",22187,"COSMOS 2216 [?]",2
46496,"ICEYE-X7 [+]",46717,"STARLINK-1820 [+]",2
39088,"SAPPHIRE [+]",43257,"IRIDIUM 150 [+]",2
56861,"OBJECT R [+]",37110,"COSMOS 2251 DEB [-]",2
57310,"STARLINK-30184 [+]",40029,"FLOCK 1C-2 [-]",2
57897,"STARLINK-30474 [+]",57326,"OBJECT BA [-]",2
54096,"STARLINK-5188 [+]",57167,"STRATOSAT-TK 1 (RS52S) [+]",2
47540,"FLOCK 4S-20 [+]",43897,"OBJECT X [-]",2
52371,"STARLINK-3798 [+]",21836,"DMSP 5D-2 F11 DEB [-]",2
50186,"STARLINK-3274 [+]",55327,"HAWK-6A [+]",2
57168,"OBJECT C [+]",57905,"STARLINK-30451 [+]",2
51829,"OBJECT F [+]",33929,"COSMOS 2251 DEB [-]",2
54192,"STARLINK-5268 [+]",55327,"HAWK-6A [+]",2
45775,"STARLINK-1488 [P]",54045,"YAOGAN-36 02C [+]",2
40310,"YAOGAN 24 [+]",34702,"IRIDIUM 33 DEB [-]",2
43884,"LEMUR-2-REMY-COLTON [+]",49454,"STARLINK-3160 [+]",2
52381,"STARLINK-3803 [+]",1883,"TITAN 3C TRANSTAGE DEB [-]",2
44422,"COSMOS 2536 [+]",18152,"COSMOS 1862 [?]",2
57881,"STARLINK-30406 [+]",26284,"CZ-4B DEB [-]",2
57293,"STARLINK-30202 [+]",42670,"CZ-4C DEB [-]",2
43909,"YUNHAI 2-01 [+]",41355,"NOAA 16 DEB [-]",2
55659,"STARLINK-5477 [+]",54228,"ELECTRON KICK STAGE R/B [-]",2
46612,"FLOCK 4V-20 [+]",51058,"LEMUR-2-DJIRANG [+]",2
57220,"STARLINK-5880 [+]",30641,"FENGYUN 1C DEB [-]",2
45738,"STARLINK-1474 [+]",47607,"STARLINK-2025 [P]",2
50988,"TEVEL-3 [+]",51043,"FLOCK 4X-6 [+]",2
41173,"DAMPE [+]",45049,"STARLINK-1135 [P]",2
55927,"STARLINK-5919 [+]",49123,"CZ-4C R/B [-]",2
44748,"STARLINK-1043 [+]",46913,"R2 [+]",2
42992,"SKYSAT-C6 [+]",46296,"FLOCK 4V-10 [+]",2
53949,"OBJECT B [+]",57426,"OBJECT C [+]",2
43772,"RANGE-A [+]",55359,"STARLINK-5641 [+]",2
47231,"GAOFEN-14 [+]",24163,"PEGASUS DEB [-]",2
51006,"FLOCK 4X-3 [+]",58035,"STARLINK-30438 [+]",2
48377,"STARLINK-2499 [+]",8757,"SL-8 DEB [-]",2
52847,"STARLINK-4206 [+]",9704,"SL-8 DEB [-]",2
53708,"STARLINK-4694 [+]",40041,"FLOCK 1C-3 [-]",2
54754,"SWOT [+]",29067,"METEOR 2-17 DEB [-]",2
58102,"STARLINK-30592 [+]",49812,"OBJECT A [?]",2
56170,"BB 2 [+]",35420,"SL-16 DEB [-]",2
51792,"STARLINK-3626 [+]",55324,"HAWK-6B [+]",2
39455,"SHIYAN 5 (SY-5) [+]",33797,"COSMOS 2251 DEB [-]",2
31573,"GLOBALSTAR M069 [+]",15469,"COSMOS 1617 [?]",2
52697,"STARLINK-4018 [+]",57012,"OBJECT J [+]",2
43778,"SPAWAR-CAL-OR [+]",56358,"STARLINK-5482 [+]",2
45685,"STARLINK-1402 [P]",47555,"STARLINK-1954 [+]",2
56295,"STARLINK-30083 [P]",57093,"STARLINK-6229 [+]",2
55910,"CAPELLA-9-WHITNEY [+]",55961,"STARLINK-5933 [+]",2
50992,"FLOCK 4X-8 [+]",51037,"FLOCK 4X-10 [+]",2
44809,"FLOCK 4P-11 [+]",48941,"SHERPA-LTE1 [+]",2
52483,"STARLINK-3875 [+]",55324,"HAWK-6B [+]",2
57340,"STARLINK-6321 [+]",43822,"OBJECT BS [-]",2
57457,"STARLINK-30165 [+]",40602,"DMSP 5D-2 F13 DEB [-]",2
46333,"STARLINK-1723 [+]",57190,"NANOZOND 1 (RS49S) [+]",2
41877,"RESOURCESAT-2A [+]",35423,"METEOR 2-2 DEB [-]",2
43769,"FLOCK 3S-1 [+]",48365,"STARLINK-2608 [+]",2
36095,"COSMOS 2455 [+]",52202,"COSMOS 2554 [+]",2
46913,"R2 [+]",8757,"SL-8 DEB [-]",2
47798,"STARLINK-2379 [+]",40027,"FLOCK 1C-1 [-]",2
43884,"LEMUR-2-REMY-COLTON [+]",49426,"STARLINK-3114 [+]",2
51863,"STARLINK-3555 [+]",55327,"HAWK-6A [+]",2
47122,"STARLINK-1777 [+]",40041,"FLOCK 1C-3 [-]",2
41850,"CELTEE 1 [+]",57155,"STARLINK-6108 [+]",2
55861,"SHIYAN 19 (SY-19) [+]",16326,"COSMOS 1707 [?]",2
52012,"SPACEBEE-118 [+]",58059,"STARLINK-30582 [+]",2
54192,"STARLINK-5268 [+]",55324,"HAWK-6B [+]",2
46068,"STARLINK-1532 [+]",47607,"STARLINK-2025 [P]",2
47661,"STARLINK-2051 [+]",30637,"FENGYUN 1C DEB [-]",2
55910,"CAPELLA-9-WHITNEY [+]",55951,"STARLINK-5908 [+]",2
56184,"SSS-2B [+]",56853,"OBJECT H [+]",2
52658,"STARLINK-4082 [+]",42830,"OBJECT F [-]",2
54185,"STARLINK-5235 [+]",55326,"HAWK-6C [+]",2
42992,"SKYSAT-C6 [+]",56489,"STARLINK-5923 [+]",2
55748,"STARLINK-5580 [+]",31417,"FENGYUN 1C DEB [-]",2
47529,"LEMUR-2-CHANTAL [+]",55251,"OBJECT D [+]",2
55915,"STARLINK-5859 [+]",36289,"CZ-4B DEB [-]",2
48410,"STARLINK-2563 [+]",40041,"FLOCK 1C-3 [-]",2
39634,"SENTINEL-1A [+]",4173,"THORAD AGENA D DEB [-]",2
54100,"STARLINK-5185 [+]",47211,"RESURS O1 DEB [-]",2
56183,"SATELIOT_0 [+]",56860,"OBJECT Q [+]",2
45227,"STARLINK-1221 [+]",57205,"ARCCUBE 1 (RS25S) [+]",2
51797,"STARLINK-3627 [P]",53526,"YAOGAN-35 04C [+]",2
43884,"LEMUR-2-REMY-COLTON [+]",53413,"STARLINK-4500 [+]",2
45685,"STARLINK-1402 [P]",47138,"STARLINK-1850 [+]",2
44881,"TIANYAN 01 [+]",16720,"SL-14 R/B [-]",2
58102,"STARLINK-30592 [+]",57212,"ISS DEB [-]",2
46543,"STARLINK-1693 [+]",47607,"STARLINK-2025 [P]",2
55987,"STARLINK-5915 [+]",34679,"COSMOS 2251 DEB [-]",2
40536,"KOMPSAT-3A [+]",56226,"OUTPOST MISSION 1 [+]",2
51042,"FLOCK 4X-34 [+]",50404,"COSMOS 1408 DEB [-]",2
43254,"IRIDIUM 146 [+]",31263,"FENGYUN 1C DEB [-]",2
46507,"NETSAT-2 [+]",49435,"STARLINK-3117 [+]",2
47302,"YAOGAN-33 [+]",35764,"COSMOS 2251 DEB [-]",2
51030,"SICH-2-30 (SICH-2-1) [+]",15331,"COSMOS 1602 [?]",2
53899,"STARLINK-5042 [+]",47211,"RESURS O1 DEB [-]",2
46612,"FLOCK 4V-20 [+]",51069,"TEVEL-2 [+]",2
55365,"STARLINK-5639 [+]",41337,"ASTRO-H (HITOMI) [-]",2
54185,"STARLINK-5235 [+]",55324,"HAWK-6B [+]",2
51890,"STARLINK-3519 [+]",38784,"FENGYUN 1C DEB [-]",2
54005,"STARLINK-5135 [+]",57004,"OBJECT A [+]",2
43887,"LEMUR-2-NATALIEMURRAY [+]",51729,"STARLINK-3523 [+]",2
46780,"STARLINK-1832 [+]",27226,"PSLV DEB [-]",2
56205,"FACSAT-2 [+]",24873,"IRIDIUM 921 [-]",2
49763,"STARLINK-3198 [+]",34103,"IRIDIUM 33 DEB [-]",2
53925,"STARLINK-5011 [+]",57199,"SITRO-AIS 10 (BURDAEV) [+]",2
53824,"STARLINK-4757 [+]",47211,"RESURS O1 DEB [-]",2
47360,"STARLINK-2070 [+]",57198,"YARILO 3 [+]",2
47607,"STARLINK-2025 [P]",48434,"STARLINK-2692 [+]",2
43576,"IRIDIUM 156 [+]",48166,"NOAA 17 DEB [-]",2
44400,"SONATE [+]",52765,"ARMSAT1 URDANETA [+]",2
29252,"GENESIS 1 [+]",55101,"SPACEBEE-159 [+]",2
41771,"SKYSAT-C4 [+]",50988,"TEVEL-3 [+]",2
45767,"STARLINK-1511 [+]",40036,"FLOCK 1C-6 [-]",2
45567,"STARLINK-1361 [+]",46914,"KSM1-B [+]",2
56846,"OBJECT A [+]",57847,"STARLINK-30416 [+]",2
42846,"CORVUS BC2 [+]",48861,"YAOGAN-30 AB [+]",2
41850,"CELTEE 1 [+]",56122,"STARLINK-6094 [+]",2
43772,"RANGE-A [+]",57503,"STARLINK-30230 [+]",2
51005,"FLOCK 4X-41 [+]",56223,"VIREO [+]",2
43804,"SUOMI-100 [+]",55453,"STARLINK-5684 [+]",2
56296,"STARLINK-30089 [P]",57438,"STARLINK-30158 [+]",2
46372,"STARLINK-1689 [+]",57204,"SITRO-AIS 12 (SMIRENNIY) [+]",2
43034,"LKW-1 [+]",58141,"YAOGAN-39 04A [+]",2
46500,"LEMUR-2-SLICERS [+]",54818,"GAOFEN-11 04 [+]",2
46507,"NETSAT-2 [+]",52377,"STARLINK-3805 [+]",2
42992,"SKYSAT-C6 [+]",56487,"STARLINK-6196 [+]",2
55975,"TIANMU-1 05 [+]",56465,"STARLINK-6054 [+]",2
47757,"STARLINK-2175 [+]",40038,"FLOCK 1C-5 [-]",2
36037,"PROBA-2 [+]",19260,"SL-8 DEB [-]",2
53796,"STARLINK-4721 [+]",21836,"DMSP 5D-2 F11 DEB [-]",2
45230,"STARLINK-1227 [+]",57208,"SITRO-AIS 11 (SHEFFER) [+]",2
45695,"STARLINK-1420 [+]",53817,"ELECTRON KICK STAGE R/B [-]",2
48098,"STARLINK-2421 [+]",33875,"IRIDIUM 33 DEB [-]",2
49401,"DRUMS [+]",51744,"STARLINK-3452 [+]",2
43799,"HAWK-C [+]",57291,"STARLINK-30239 [+]",2
50491,"ONEWEB-0414 [+]",45519,"METEOR 3-1 DEB [-]",2
45147,"ONEWEB-0040 [+]",19954,"OPS 4682 DEB [-]",2
52937,"NEUSAR [+]",53155,"STARLINK-4088 [+]",2
43884,"LEMUR-2-REMY-COLTON [+]",51129,"STARLINK-3396 [+]",2
45701,"STARLINK-1403 [+]",57190,"NANOZOND 1 (RS49S) [+]",2
42960,"IRIDIUM 107 [+]",31773,"FENGYUN 1C DEB [-]",2
44906,"GONETS-M 15 [+]",7146,"DELTA 1 DEB [-]",2
42811,"IRIDIUM 128 [+]",34852,"COSMOS 2251 DEB [-]",2
45207,"STARLINK-1210 [+]",35192,"FENGYUN 1C DEB [-]",2
43073,"IRIDIUM 130 [+]",85023,"UNKNOWN [-]",2
43792,"ESEO [+]",55644,"STARLINK-5502 [+]",2
47510,"ICEYE-X8 [+]",56209,"GHGSAT-C7 [+]",2
55069,"FLOCK 4Y-9 [+]",55083,"FLOCK 4Y-27 [+]",2
56289,"STARLINK-30095 [P]",57355,"STARLINK-6276 [+]",2
47826,"STARLINK-2411 [+]",41338,"CHUBUSAT-2 [-]",2
51798,"STARLINK-3634 [+]",47211,"RESURS O1 DEB [-]",2
46507,"NETSAT-2 [+]",50843,"STARLINK-3325 [+]",2
51011,"FLOCK 4X-29 [+]",56223,"VIREO [+]",2
55669,"STARLINK-5459 [+]",43761,"OBJECT D [-]",2
56474,"STARLINK-5524 [+]",44641,"COSMOS 2535 DEB [-]",2
47578,"STARLINK-1980 [+]",57199,"SITRO-AIS 10 (BURDAEV) [+]",2
46296,"FLOCK 4V-10 [+]",47961,"3B5GSAT (SATELIOT 1) [+]",2
46506,"NETSAT-1 [+]",53984,"STARLINK-5142 [+]",2
55064,"NUSAT-32 (ALBANIA-1) [+]",15331,"COSMOS 1602 [?]",2
45400,"STARLINK-1213 [P]",46277,"NEMO-HD [+]",2
43187,"S-NET B [+]",53507,"STARLINK-4444 [+]",2
48293,"STARLINK-2550 [+]",51847,"STRIX-BETA [+]",2
47302,"YAOGAN-33 [+]",49260,"LANDSAT 9 [+]",2
53400,"STARLINK-4520 [+]",28809,"KIRARI (OICETS) [?]",2
43146,"LKW-3 [+]",5118,"SL-3 R/B [-]",2
43852,"STF-1 [+]",58075,"STARLINK-30604 [+]",2
43926,"IRIDIUM 169 [+]",40218,"COSMOS 2251 DEB [-]",2
38040,"GLOBALSTAR M084 [+]",22651,"COSMOS 2250 [?]",2
57955,"STARLINK-30702 [+]",37169,"MINOTAUR 4 R/B [-]",2
57851,"STARLINK-30405 [+]",31591,"CBERS 1 DEB [-]",2
57895,"STARLINK-30467 [+]",25978,"CLEMENTINE [-]",2
57224,"STARLINK-5983 [+]",41337,"ASTRO-H (HITOMI) [-]",2
57846,"STARLINK-30420 [+]",47435,"RIDESHARE ADAPTER [?]",2
42838,"LEMUR-2-ANDIS [+]",33318,"SL-24 DEB [-]",2
56183,"SATELIOT_0 [+]",56861,"OBJECT R [+]",2
28220,"SHIYAN 1 (SY-1) [+]",54084,"STARLINK-5183 [+]",2
57808,"STARLINK-30304 [+]",54228,"ELECTRON KICK STAGE R/B [-]",2
49747,"STARLINK-3247 [+]",57023,"OBJECT V [+]",2
39208,"SHIYAN 7 (SY-7) [+]",38487,"COSMOS 2251 DEB [-]",2
47495,"FLOCK 4S-27 [+]",14372,"COSMOS 1500 [?]",2
43571,"IRIDIUM 158 [+]",28455,"RITE TARGET 2 [?]",2
56200,"HAWK-7C [+]",19274,"OKEAN-1 [?]",2
56412,"STARLINK-6278 [+]",43781,"VESTA-1 [-]",2
51824,"OBJECT A [+]",57638,"STARLINK-30328 [+]",2
46504,"NETSAT-4 [+]",53035,"STARLINK-4157 [+]",2
47679,"STARLINK-2095 [+]",57206,"OBJECT AS [+]",2
47457,"LEMUR-2-NALLYWACKER [+]",58168,"STARLINK-30812 [+]",2
39084,"LANDSAT 8 [+]",54640,"GAOFEN-5 01A [+]",2
39451,"SWARM B [+]",56949,"ICEYE-X23 [+]",2
41850,"CELTEE 1 [+]",24227,"PEGASUS DEB [-]",2
55010,"MENUT [+]",57739,"STARLINK-30242 [+]",2
46326,"STARLINK-1654 [+]",43789,"IRVINE02 [-]",2
52624,"STARLINK-4009 [+]",26321,"CZ-4B DEB [-]",2
55470,"STARLINK-5708 [+]",57176,"SITRO-AIS 5 (KATYS) [+]",2
47575,"STARLINK-1977 [+]",57322,"OBJECT AW [-]",2
38708,"BKA 2 [+]",55258,"OBJECT L [+]",2
53850,"STARLINK-4767 [+]",56749,"OBJECT G [+]",2
57175,"CUBEBEL 2 (EU11S) [+]",57260,"STARLINK-5026 [+]",2
51053,"HYPSO-1 [+]",56982,"SPACEBEE-169 [+]",2
42959,"IRIDIUM 119 [+]",29871,"FENGYUN 1C DEB [-]",2
38042,"GLOBALSTAR M082 [+]",23443,"COSMOS 2301 [?]",2
48971,"ONEWEB-0253 [+]",3818,"COSMOS 272 [?]",2
49173,"STARLINK-3045 [+]",58022,"CSC-1 [+]",2
52713,"COSMOS 2556 [+]",56492,"STARLINK-5846 [+]",2
43799,"HAWK-C [+]",37567,"CZ-4C DEB [-]",2
45162,"ONEWEB-0059 [+]",19954,"OPS 4682 DEB [-]",2
52171,"NUSAT-25 (MARIA TELKES) [+]",16719,"COSMOS 1743 [?]",2
56198,"UMBRA-06 [+]",57037,"OBJECT AK [+]",2
53904,"STARLINK-4787 [+]",57192,"SITRO-AIS 6 (CHIRKIN) [+]",2
51630,"ONEWEB-0431 [+]",19954,"OPS 4682 DEB [-]",2
54098,"STARLINK-5217 [+]",57194,"SITRO-AIS 7 (FARTUSHNIY) [+]",2
44424,"COSMOS 2538 [+]",44921,"STARLINK-1103 [+]",2
43787,"KAZSCISAT-1 [+]",45557,"STARLINK-1336 [+]",2
45685,"STARLINK-1402 [P]",46719,"STARLINK-1822 [+]",2
29079,"EROS B [+]",35732,"IRIDIUM 33 DEB [-]",2
53665,"STARLINK-4334 [+]",58025,"PVCC [+]",2
56192,"ION SCV-010 [+]",57711,"STARLINK-30318 [+]",2
53736,"STARLINK-4652 [+]",47211,"RESURS O1 DEB [-]",2
54185,"STARLINK-5235 [+]",55327,"HAWK-6A [+]",2
36605,"TANDEM-X [+]",57680,"STARLINK-30283 [+]",2
32265,"GLOBALSTAR M066 [+]",22035,"COSMOS 2198 [?]",2
57017,"OBJECT P [+]",57036,"OBJECT AJ [+]",2
56847,"OBJECT B [+]",57678,"STARLINK-30320 [+]",2
56192,"ION SCV-010 [+]",57714,"STARLINK-30341 [+]",2
52162,"LYNK TOWER 1 [+]",56874,"LONGJIANG 3 [+]",2
51997,"STARLINK-3589 [+]",54182,"STARLINK-5231 [P]",2
57372,"STARLINK-5975 [+]",29042,"CZ-4B DEB [-]",2
48333,"STARLINK-2518 [+]",8757,"SL-8 DEB [-]",2
48865,"COSMOS 2550 [+]",48905,"NUSAT-19 (ROSALIND) [+]",2
53731,"STARLINK-4636 [+]",56748,"OBJECT F [+]",2
55375,"STARLINK-5588 [+]",25467,"IRIDIUM 82 [-]",2
40013,"DEIMOS-2 [+]",44884,"WEILAI 1R [+]",2
44852,"TYVAK-0092 [+]",57947,"STARLINK-30706 [+]",2
52852,"STARLINK-4184 [+]",55327,"HAWK-6A [+]",2
39086,"SARAL [+]",12442,"COSMOS 1269 [?]",2
47587,"STARLINK-1991 [+]",57326,"OBJECT BA [-]",2
52289,"STARLINK-3751 [+]",55437,"STARLINK-5080 [P]",2
46125,"STARLINK-1618 [+]",40026,"FLOCK 1C-7 [-]",2
36799,"TISAT 1 [+]",55957,"STARLINK-5884 [+]",2
51011,"FLOCK 4X-29 [+]",43900,"OBJECT AA [-]",2
46502,"LEMUR-2-SUSURRUS [+]",54818,"GAOFEN-11 04 [+]",2
55690,"HORUS 1 [+]",16719,"COSMOS 1743 [?]",2
47231,"GAOFEN-14 [+]",56488,"STARLINK-6204 [+]",2
49402,"KOSEN-1 [+]",13771,"SL-3 R/B [-]",2
45102,"STARLINK-1195 [+]",45382,"STARLINK-1264 [-]",2
45567,"STARLINK-1361 [+]",19046,"SL-3 R/B [-]",2
43880,"UWE-4 [+]",57169,"OBJECT D [+]",2
54075,"STARLINK-5212 [+]",57327,"OBJECT BB [-]",2
44859,"IHOPSAT-TD [+]",54869,"STARLINK-5402 [+]",2
44078,"EMISAT [+]",28555,"METEOR 2-5 DEB [-]",2
55368,"STARLINK-5625 [+]",41337,"ASTRO-H (HITOMI) [-]",2
57756,"WILDFIRE 4 [+]",30173,"FENGYUN 1C DEB [-]",2
46342,"STARLINK-1762 [+]",57201,"SITRO-AIS 9 (SHCHUKIN) [+]",2
52391,"JILIN-1 GAOFEN 3D06 [+]",57972,"STARLINK-30505 [+]",2
51827,"OBJECT D [+]",12465,"SL-3 R/B [-]",2
42956,"IRIDIUM 100 [+]",42409,"NOAA 16 DEB [-]",2
44764,"STARLINK-1059 [P]",56864,"OBJECT U [+]",2
46507,"NETSAT-2 [+]",53176,"STARLINK-4294 [+]",2
43764,"POLAR SCOUT KODIAK [+]",47403,"STARLINK-2127 [+]",2
48911,"YAM-2 [+]",41892,"PEGASUS R/B [-]",2
53681,"STARLINK-4424 [+]",22495,"SL-16 DEB [-]",2
47951,"CUBESX-SIRIUS-HSE [+]",47436,"OBJECT Z [-]",2
53787,"STARLINK-4743 [+]",56745,"SNIPE 2 [+]",2
41850,"CELTEE 1 [+]",57524,"STARLINK-30260 [+]",2
44939,"STARLINK-1083 [+]",46912,"KSM1-A [+]",2
43188,"S-NET A [+]",56887,"STARLINK-6180 [+]",2
44970,"STARLINK-1093 [+]",47607,"STARLINK-2025 [P]",2
53904,"STARLINK-4787 [+]",57201,"SITRO-AIS 9 (SHCHUKIN) [+]",2
52614,"STARLINK-3982 [+]",33875,"IRIDIUM 33 DEB [-]",2
41888,"CYGFM08 [X]",52322,"SUPERVIEW NEO-1 02 [+]",2
46507,"NETSAT-2 [+]",53245,"STARLINK-4124 [+]",2
45228,"STARLINK-1222 [+]",57190,"NANOZOND 1 (RS49S) [+]",2
43784,"SNUGLITE [+]",53652,"STARLINK-4374 [+]",2
55259,"OBJECT M [+]",40302,"TSUBAME [-]",2
55020,"FLOCK 4Y-24 [+]",55045,"NUSAT-34 (AMELIA EARHART) [+]",2
43188,"S-NET A [+]",56919,"STARLINK-5966 [+]",2
52739,"CONNECTA T1.1 [+]",27371,"PEGASUS R/B [-]",2
43080,"LKW-2 [+]",45688,"STARLINK-1408 [P]",2
51137,"STARLINK-3180 [+]",49398,"OBJECT D [-]",2
47639,"STARLINK-2016 [+]",57198,"YARILO 3 [+]",2
49961,"SHIJIAN-6 05A (SJ-6 05A) [+]",57774,"STARLINK-30384 [+]",2
55256,"OBJECT J [+]",49812,"OBJECT A [?]",2
43778,"SPAWAR-CAL-OR [+]",57296,"STARLINK-30238 [+]",2
49759,"STARLINK-3204 [+]",57031,"OBJECT AD [+]",2
46817,"FLOCK 4E'-5 [+]",58229,"OBJECT WC [-]",2
56911,"STARLINK-6116 [+]",32787,"COMPASS-1 [-]",2
43764,"POLAR SCOUT KODIAK [+]",45707,"STARLINK-1412 [+]",2
53276,"STARLINK-4174 [+]",21836,"DMSP 5D-2 F11 DEB [-]",2
55471,"STARLINK-5711 [+]",56295,"STARLINK-30083 [P]",2
43886,"LEMUR-2-ZO [+]",46505,"NETSAT-3 [+]",2
47438,"UVSQ-SAT [+]",56214,"LS3C [+]",2
55050,"UMBRA-04 [+]",57951,"STARLINK-30399 [+]",2
49428,"STARLINK-3121 [+]",54182,"STARLINK-5231 [P]",2
36834,"YAOGAN 10 [+]",37168,"SBSS (USA 216) [+]",2
43774,"HIBER-2 [+]",46364,"STARLINK-1763 [+]",2
41173,"DAMPE [+]",51582,"COSMOS 1408 DEB [-]",2
46284,"DIDO 3 [+]",53318,"YAOGAN-35 03B [+]",2
55975,"TIANMU-1 05 [+]",41442,"ASTRO-H (HITOMI) DEB [-]",2
47439,"YUSAT-1 [+]",47478,"FLOCK 4S-9 [+]",2
47774,"STARLINK-2197 [+]",41339,"CHUBUSAT-3 [-]",2
43655,"HAIYANG-2B [+]",19922,"SL-8 R/B [-]",2
46320,"NAPA-1 [+]",57663,"STARLINK-30267 [+]",2
46456,"JILIN-1 GAOFEN 3D [+]",51838,"JILIN-1 GAOFEN 03D17 [+]",2
56343,"STARLINK-5976 [+]",29042,"CZ-4B DEB [-]",2
43578,"IRIDIUM 159 [+]",48702,"NOAA 17 DEB [-]",2
