OBJECT_NAME_1,OBJECT_NAME_2,TCA
"STARLINK-1235 [+]","UNKNOWN [-]","2023-11-12 03:12:14.711"
"STARLINK-3618 [+]","OBJECT Q [+]","2023-11-12 03:12:15.089"
"STARLINK-1009 [+]","CLEMENTINE [-]","2023-11-12 03:14:48.837"
"STARLINK-1906 [+]","OBJECT P [+]","2023-11-12 03:15:28.141"
"STARLINK-1084 [+]","FENGYUN 1C DEB [-]","2023-11-12 03:15:33.595"
"STARLINK-5151 [+]","CZ-6A DEB [-]","2023-11-12 03:16:30.651"
"STARLINK-1207 [+]","OBJECT P [+]","2023-11-12 03:18:08.093"
"STARLINK-30226 [+]","CZ-6A DEB [-]","2023-11-12 03:18:25.637"
"STARLINK-1627 [+]","UNKNOWN [-]","2023-11-12 03:18:37.584"
"STARLINK-30185 [+]","UNKNOWN [-]","2023-11-12 03:20:07.358"
"STARLINK-4800 [+]","JILIN-1 KUANFU 02A [+]","2023-11-12 03:20:28.030"
"STARLINK-5543 [+]","H-2A DEB [-]","2023-11-12 03:20:44.440"
"STARLINK-5014 [+]","JILIN-1 KUANFU 02A [+]","2023-11-12 03:20:45.778"
"STARLINK-2250 [+]","CZ-4C R/B [-]","2023-11-12 03:20:59.032"
"STARLINK-4670 [+]","JILIN-1 KUANFU 02A [+]","2023-11-12 03:21:16.516"
"STARLINK-4485 [+]","TITAN 3C TRANSTAGE DEB [-]","2023-11-12 03:23:29.719"
"STARLINK-30057 [P]","STARLINK-30063 [P]","2023-11-12 03:23:39.144"
"STARLINK-4207 [+]","COSMOS 2251 DEB [-]","2023-11-12 03:23:52.309"
"STARLINK-3669 [+]","OBJECT P [+]","2023-11-12 03:27:25.623"
"STARLINK-1402 [P]","STARLINK-2567 [+]","2023-11-12 03:30:11.191"
"STARLINK-2753 [+]","SITRO-AIS 12 (SMIRENNIY) [+]","2023-11-12 03:32:15.598"
"STARLINK-30288 [+]","FENGYUN 1C DEB [-]","2023-11-12 03:32:34.199"
"STARLINK-2272 [+]","STRIX-BETA [+]","2023-11-12 03:33:59.763"
"STARLINK-3129 [+]","HAWK-6C [+]","2023-11-12 03:34:23.934"
"STARLINK-3907 [+]","OBJECT AK [+]","2023-11-12 03:35:25.847"
"STARLINK-1222 [+]","OBJECT BA [-]","2023-11-12 03:35:26.282"
"STARLINK-4203 [+]","OKEAN-1 [?]","2023-11-12 03:37:54.565"
"STARLINK-30182 [+]","PSLV DEB [-]","2023-11-12 03:38:57.438"
"STARLINK-2227 [+]","VIZARD-METEO (RS38S) [+]","2023-11-12 03:42:24.173"
"STARLINK-3346 [+]","SL-8 DEB [-]","2023-11-12 03:42:53.301"
"STARLINK-4024 [+]","FENGYUN 1C DEB [-]","2023-11-12 03:43:46.318"
"STARLINK-5390 [+]","COSMOS 2251 DEB [-]","2023-11-12 03:44:14.200"
"STARLINK-4457 [+]","PEGASUS DEB [-]","2023-11-12 03:46:57.884"
"STARLINK-1132 [+]","CSTP 1.1 (STC 1.1) [+]","2023-11-12 03:47:53.922"
"STARLINK-1402 [P]","STARLINK-2194 [+]","2023-11-12 03:49:12.045"
"STARLINK-30700 [+]","EPSILON R/B [-]","2023-11-12 03:50:06.298"
"STARLINK-4197 [+]","CZ-2D DEB [-]","2023-11-12 03:50:37.060"
"STARLINK-2544 [+]","UNKNOWN [-]","2023-11-12 03:52:16.089"
"STARLINK-1676 [+]","KSM1-A [+]","2023-11-12 03:52:35.057"
"STARLINK-1230 [+]","SITRO-AIS 9 (SHCHUKIN) [+]","2023-11-12 03:53:20.137"
"STARLINK-3098 [+]","FLOCK 1C-11 [-]","2023-11-12 03:54:06.157"
"STARLINK-4629 [+]","TROPICS-06 [+]","2023-11-12 03:55:15.828"
"STARLINK-3370 [+]","SITRO-AIS 12 (SMIRENNIY) [+]","2023-11-12 03:55:28.341"
"STARLINK-2245 [+]","FLOCK 1C-1 [-]","2023-11-12 03:55:46.004"
"STARLINK-3636 [+]","CBERS 1 DEB [-]","2023-11-12 03:58:22.427"
"STARLINK-5700 [+]","CZ-2D DEB [-]","2023-11-12 03:59:23.462"
"STARLINK-2330 [+]","COSMOS 2251 DEB [-]","2023-11-12 04:01:20.701"
"STARLINK-3863 [+]","COSMOS 2251 DEB [-]","2023-11-12 04:02:58.891"
"STARLINK-3643 [+]","OBJECT AN [+]","2023-11-12 04:05:18.303"
"STARLINK-3118 [+]","FENGYUN 1C DEB [-]","2023-11-12 04:06:21.228"
"STARLINK-4145 [+]","OBJECT F [-]","2023-11-12 04:06:51.745"
"STARLINK-5322 [+]","FENGYUN 1C DEB [-]","2023-11-12 04:07:20.836"
"STARLINK-30083 [P]","STARLINK-30355 [+]","2023-11-12 04:08:13.381"
"STARLINK-4149 [+]","PEGASUS DEB [-]","2023-11-12 04:08:34.921"
"STARLINK-3550 [+]","VIZARD-METEO (RS38S) [+]","2023-11-12 04:08:43.807"
"STARLINK-5448 [+]","CZ-4C R/B [-]","2023-11-12 04:09:04.916"
"STARLINK-5488 [+]","FENGYUN 1C DEB [-]","2023-11-12 04:09:09.611"
"STARLINK-5414 [+]","OBJECT C [+]","2023-11-12 04:09:32.393"
"STARLINK-4267 [+]","ATLAS CENTAUR 2 DEB [-]","2023-11-12 04:09:38.982"
"STARLINK-3555 [+]","HAWK-6A [+]","2023-11-12 04:10:05.601"
"STARLINK-2617 [+]","TITAN 3C TRANSTAGE DEB [-]","2023-11-12 04:10:33.004"
"STARLINK-3121 [+]","STARLINK-5231 [P]","2023-11-12 04:10:59.964"
"STARLINK-2365 [+]","FLOCK 1C-1 [-]","2023-11-12 04:11:06.459"
"STARLINK-5955 [+]","CBERS 1 DEB [-]","2023-11-12 04:11:54.249"
"STARLINK-5493 [+]","OBJECT P [+]","2023-11-12 04:13:01.754"
"STARLINK-5020 [+]","CZ-2C DEB [-]","2023-11-12 04:14:06.426"
"STARLINK-4136 [+]","OBJECT X [-]","2023-11-12 04:14:16.508"
"STARLINK-30083 [P]","STARLINK-30237 [+]","2023-11-12 04:14:59.364"
"STARLINK-4548 [+]","UNKNOWN [-]","2023-11-12 04:16:46.696"
"STARLINK-1402 [P]","STARLINK-2567 [+]","2023-11-12 04:17:56.405"
"STARLINK-1903 [+]","COSMOS 2251 DEB [-]","2023-11-12 04:18:05.846"
"STARLINK-5630 [+]","PSLV DEB [-]","2023-11-12 04:20:03.313"
"STARLINK-3264 [+]","DELTA 1 R/B(1) [-]","2023-11-12 04:21:09.385"
"STARLINK-30224 [+]","CZ-4B DEB [-]","2023-11-12 04:21:59.753"
"STARLINK-3445 [+]","OBJECT K [-]","2023-11-12 04:22:39.892"
"STARLINK-5691 [+]","CZ-4B DEB [-]","2023-11-12 04:22:55.052"
"STARLINK-5711 [+]","STARLINK-30083 [P]","2023-11-12 04:24:02.131"
"STARLINK-5223 [+]","OBJECT BB [-]","2023-11-12 04:24:14.801"
"STARLINK-6312 [+]","OBJECT R [-]","2023-11-12 04:24:20.996"
"STARLINK-4798 [+]","NEXTSAT-2 [+]","2023-11-12 04:28:06.167"
"STARLINK-1569 [+]","OBJECT F [+]","2023-11-12 04:28:52.643"
"STARLINK-1782 [+]","CZ-2C DEB [-]","2023-11-12 04:29:56.056"
"STARLINK-5487 [+]","OBJECT BE [-]","2023-11-12 04:29:57.961"
"STARLINK-4532 [+]","OBJECT E [+]","2023-11-12 04:30:45.538"
"STARLINK-1455 [+]","AIST-2 (RS-43) [-]","2023-11-12 04:31:20.439"
"STARLINK-1604 [+]","NETSAT-4 [+]","2023-11-12 04:32:25.052"
"STARLINK-2051 [+]","FENGYUN 1C DEB [-]","2023-11-12 04:33:18.298"
"STARLINK-4155 [+]","ATLAS 28E DEB [-]","2023-11-12 04:33:57.032"
"STARLINK-1776 [+]","H-2A R/B [-]","2023-11-12 04:34:13.922"
"STARLINK-3100 [+]","STARLING 4 [+]","2023-11-12 04:35:53.399"
"STARLINK-1765 [+]","OBJECT Z [+]","2023-11-12 04:36:11.589"
"STARLINK-5422 [+]","OBJECT AA [+]","2023-11-12 04:37:16.821"
"STARLINK-3524 [+]","CHUBUSAT-3 [-]","2023-11-12 04:37:47.108"
"STARLINK-30055 [P]","STARLINK-30064 [P]","2023-11-12 04:38:02.578"
"STARLINK-1487 [P]","FENGYUN 1C DEB [-]","2023-11-12 04:38:19.056"
"STARLINK-5817 [+]","OBJECT BE [-]","2023-11-12 04:38:28.306"
"STARLINK-6288 [+]","FALCON 9 DEB [-]","2023-11-12 04:40:21.064"
"STARLINK-3839 [+]","COSMOS 2251 DEB [-]","2023-11-12 04:41:33.589"
"STARLINK-2424 [+]","UNKNOWN [-]","2023-11-12 04:42:19.983"
"STARLINK-1783 [+]","DIAMANT DEB [-]","2023-11-12 04:42:52.442"
"STARLINK-1226 [+]","ICEYE-X7 [+]","2023-11-12 04:43:00.038"
"STARLINK-3390 [P]","OBJECT AN [+]","2023-11-12 04:43:43.649"
"STARLINK-5345 [+]","SITRO-AIS 12 (SMIRENNIY) [+]","2023-11-12 04:45:23.585"
"STARLINK-4164 [+]","PSLV DEB [-]","2023-11-12 04:45:55.756"
"STARLINK-5687 [+]","CZ-4B R/B [-]","2023-11-12 04:46:24.367"
"STARLINK-3995 [+]","OBJECT BA [-]","2023-11-12 04:46:48.016"
"STARLINK-5421 [+]","SL-8 DEB [-]","2023-11-12 04:47:25.588"
"STARLINK-4128 [+]","NANOZOND 1 (RS49S) [+]","2023-11-12 04:47:45.689"
"STARLINK-4207 [+]","OBJECT S [+]","2023-11-12 04:47:59.115"
"STARLINK-4177 [+]","SNIPE 4 [+]","2023-11-12 04:48:31.832"
"STARLINK-3265 [+]","SL-16 DEB [-]","2023-11-12 04:49:31.472"
"STARLINK-1896 [+]","OBJECT AL [+]","2023-11-12 04:49:42.717"
"STARLINK-6349 [+]","COSMOS 252 DEB [-]","2023-11-12 04:49:44.618"
"STARLINK-30086 [+]","ICUBE-1 [-]","2023-11-12 04:50:51.066"
"STARLINK-5780 [+]","UNKNOWN [-]","2023-11-12 04:51:17.709"
"STARLINK-1574 [+]","FENGYUN 1C DEB [-]","2023-11-12 04:51:56.877"
"STARLINK-5513 [+]","FLOCK 1C-11 [-]","2023-11-12 04:52:11.968"
"STARLINK-2115 [+]","FENGYUN 1C DEB [-]","2023-11-12 04:52:55.720"
"STARLINK-6114 [+]","VIZARD-METEO (RS38S) [+]","2023-11-12 04:53:50.797"
"STARLINK-5538 [+]","UNKNOWN [-]","2023-11-12 04:56:13.062"
"STARLINK-2160 [+]","OV1-19 [?]","2023-11-12 04:57:16.942"
"STARLINK-3932 [+]","OBJECT F [+]","2023-11-12 04:57:48.174"
"STARLINK-4764 [+]","PSLV DEB [-]","2023-11-12 04:57:52.319"
"STARLINK-4197 [+]","OBJECT R [+]","2023-11-12 04:57:57.820"
"STARLINK-4193 [+]","RESURS O1 DEB [-]","2023-11-12 04:58:06.989"
"STARLINK-5079 [+]","FENGYUN 1C DEB [-]","2023-11-12 04:59:32.135"
"STARLINK-5160 [+]","FREGAT DEB [-]","2023-11-12 04:59:41.470"
"STARLINK-30437 [+]","CZ-2C R/B [-]","2023-11-12 05:00:11.238"
"STARLINK-4283 [+]","OBJECT D [-]","2023-11-12 05:00:23.709"
"STARLINK-4439 [+]","PEGASUS DEB [-]","2023-11-12 05:00:53.570"
"STARLINK-6195 [+]","FLOCK 1C-2 [-]","2023-11-12 05:02:52.357"
"STARLINK-4206 [+]","HAWK-6B [+]","2023-11-12 05:03:38.797"
"STARLINK-30304 [+]","ELECTRON KICK STAGE R/B [-]","2023-11-12 05:03:39.469"
"STARLINK-6121 [+]","SL-14 DEB [-]","2023-11-12 05:03:48.764"
"STARLINK-3055 [+]","FENGYUN 1C DEB [-]","2023-11-12 05:04:05.691"
"STARLINK-1402 [P]","STARLINK-2567 [+]","2023-11-12 05:05:41.815"
"STARLINK-2674 [+]","OBJECT V [+]","2023-11-12 05:05:53.583"
"STARLINK-4626 [+]","SITRO-AIS 7 (FARTUSHNIY) [+]","2023-11-12 05:06:08.858"
"STARLINK-1554 [+]","NANOZOND 1 (RS49S) [+]","2023-11-12 05:07:05.405"
"STARLINK-3557 [+]","OBJECT G [+]","2023-11-12 05:07:45.955"
"STARLINK-4008 [+]","IRVINE02 [-]","2023-11-12 05:08:00.335"
"STARLINK-3705 [+]","COSMOS 1862 [?]","2023-11-12 05:08:18.178"
"STARLINK-2698 [+]","FENGYUN 1C DEB [-]","2023-11-12 05:09:26.556"
"STARLINK-2492 [+]","CUBEBEL 2 (EU11S) [+]","2023-11-12 05:09:50.130"
"STARLINK-1462 [+]","FENGYUN 1C DEB [-]","2023-11-12 05:10:08.557"
"STARLINK-3135 [+]","OBJECT H [+]","2023-11-12 05:11:01.002"
"STARLINK-1222 [+]","OBJECT BA [-]","2023-11-12 05:11:04.071"
"STARLINK-2273 [+]","SHIJIAN-6 05A (SJ-6 05A) [+]","2023-11-12 05:11:20.633"
"STARLINK-4717 [+]","COSMOS 1869 [?]","2023-11-12 05:13:46.171"
"STARLINK-4008 [+]","OBJECT Y [+]","2023-11-12 05:14:42.652"
"STARLINK-5349 [+]","COSMOS 2535 DEB [-]","2023-11-12 05:15:10.449"
"STARLINK-5079 [+]","OBJECT H [+]","2023-11-12 05:15:19.034"
"STARLINK-4392 [+]","H-2A R/B [-]","2023-11-12 05:18:35.843"
"STARLINK-6105 [+]","COSMOS 2251 DEB [-]","2023-11-12 05:18:36.441"
"STARLINK-6203 [+]","COSMOS 2251 DEB [-]","2023-11-12 05:20:17.278"
"STARLINK-1970 [+]","D-SAT [-]","2023-11-12 05:20:48.242"
"STARLINK-4571 [+]","COSMOS 2251 DEB [-]","2023-11-12 05:21:16.616"
"STARLINK-30462 [+]","FLOCK 1C-2 [-]","2023-11-12 05:21:26.980"
"STARLINK-1845 [+]","FLOCK 1C-3 [-]","2023-11-12 05:21:54.952"
"STARLINK-3159 [+]","OBJECT D [-]","2023-11-12 05:21:59.049"
"STARLINK-4520 [+]","KIRARI (OICETS) [?]","2023-11-12 05:23:00.642"
"STARLINK-30504 [+]","CZ-4B DEB [-]","2023-11-12 05:23:26.213"
"STARLINK-3180 [+]","OBJECT D [-]","2023-11-12 05:23:28.713"
"STARLINK-4018 [+]","OBJECT J [+]","2023-11-12 05:25:25.244"
"STARLINK-2480 [+]","SL-16 DEB [-]","2023-11-12 05:26:03.254"
"STARLINK-5299 [+]","MEGSAT-1 [-]","2023-11-12 05:27:15.515"
"STARLINK-5126 [+]","KIRARI (OICETS) [?]","2023-11-12 05:27:49.616"
"STARLINK-5324 [+]","PSLV DEB [-]","2023-11-12 05:27:50.410"
"STARLINK-1676 [+]","KSM1-A [+]","2023-11-12 05:28:07.660"
"STARLINK-3991 [+]","CUBESX-HSE 3 (RS42S) [+]","2023-11-12 05:28:09.901"
"STARLINK-5986 [+]","CZ-4B DEB [-]","2023-11-12 05:28:59.079"
"STARLINK-5761 [+]","FENGYUN 1C DEB [-]","2023-11-12 05:29:13.605"
"STARLINK-3313 [+]","OBJECT B [+]","2023-11-12 05:30:48.349"
"STARLINK-4792 [+]","HAWK-6B [+]","2023-11-12 05:30:54.751"
"STARLINK-1701 [+]","CSTP 1.1 (STC 1.1) [+]","2023-11-12 05:32:09.426"
"STARLINK-1791 [+]","THOR ABLESTAR DEB [-]","2023-11-12 05:32:24.180"
"STARLINK-4186 [+]","IRIDIUM 33 DEB [-]","2023-11-12 05:33:00.900"
"STARLINK-5434 [+]","OBJECT V [+]","2023-11-12 05:35:08.707"
"STARLINK-4068 [+]","COSMOS 397 DEB [-]","2023-11-12 05:35:20.123"
"STARLINK-5279 [+]","OBJECT B [+]","2023-11-12 05:35:35.376"
"STARLINK-5849 [+]","FENGYUN 1C DEB [-]","2023-11-12 05:35:50.645"
"STARLINK-2415 [+]","CZ-2D DEB [-]","2023-11-12 05:36:08.479"
"STARLINK-4263 [+]","CBERS 1 DEB [-]","2023-11-12 05:38:28.430"
"STARLINK-1615 [+]","PSLV R/B [-]","2023-11-12 05:38:36.417"
"STARLINK-3801 [+]","HAWK-6A [+]","2023-11-12 05:39:21.672"
"STARLINK-3243 [+]","VIZARD-METEO (RS38S) [+]","2023-11-12 05:40:00.035"
"STARLINK-5737 [+]","SL-24 DEB [-]","2023-11-12 05:40:38.575"
"STARLINK-2189 [+]","FLOCK 1C-6 [-]","2023-11-12 05:41:17.896"
"STARLINK-3779 [+]","OBJECT F [+]","2023-11-12 05:41:18.608"
"STARLINK-4262 [+]","ARIANE 40+3 R/B [-]","2023-11-12 05:41:25.949"
"STARLINK-4631 [+]","H-2A DEB [-]","2023-11-12 05:42:04.874"
"STARLINK-1073 [+]","KUZGTU 1 (RS47S) [+]","2023-11-12 05:43:22.857"
"STARLINK-5611 [+]","CSC-1 [+]","2023-11-12 05:43:23.668"
"STARLINK-4072 [+]","OBJECT G [+]","2023-11-12 05:43:50.259"
"STARLINK-1726 [+]","FLOCK 3S-3 [-]","2023-11-12 05:45:49.084"
"STARLINK-4193 [+]","RESURS O1 DEB [-]","2023-11-12 05:45:50.149"
"STARLINK-3349 [+]","OBJECT G [+]","2023-11-12 05:45:57.513"
"STARLINK-1013 [+]","FLOCK 3S-3 [-]","2023-11-12 05:47:07.140"
"STARLINK-3776 [+]","CZ-2D DEB [-]","2023-11-12 05:48:38.134"
"STARLINK-3137 [+]","SL-16 DEB [-]","2023-11-12 05:50:48.645"
"STARLINK-30463 [+]","FLOCK 1C-1 [-]","2023-11-12 05:51:15.431"
"STARLINK-5199 [+]","OBJECT AB [+]","2023-11-12 05:52:16.194"
"STARLINK-2092 [+]","CZ-2C R/B [-]","2023-11-12 05:52:30.625"
"STARLINK-2292 [+]","COSMOS 2251 DEB [-]","2023-11-12 05:52:40.565"
"STARLINK-5539 [+]","COSMOS 2251 DEB [-]","2023-11-12 05:53:09.300"
"STARLINK-4457 [+]","OBJECT E [+]","2023-11-12 05:53:33.115"
"STARLINK-5263 [+]","FLOCK 1C-8 [-]","2023-11-12 05:54:06.676"
"STARLINK-4520 [+]","OBJECT S [+]","2023-11-12 05:56:02.631"
"STARLINK-1818 [+]","PSLV DEB [-]","2023-11-12 05:58:29.390"
"STARLINK-3262 [+]","COSMOS 2251 DEB [-]","2023-11-12 05:59:46.911"
"STARLINK-1460 [+]","DMSP 5D-2 F13 DEB [-]","2023-11-12 06:01:21.581"
"STARLINK-4337 [+]","COSMOS 921 [?]","2023-11-12 06:02:03.616"
"STARLINK-3604 [+]","CZ-2C DEB [-]","2023-11-12 06:02:08.778"
"STARLINK-1149 [+]","OBJECT AS [+]","2023-11-12 06:02:51.525"
"STARLINK-1292 [+]","ELECTRON KICK STAGE R/B [-]","2023-11-12 06:03:30.616"
"STARLINK-1747 [+]","UTMN 2 (RS27S) [+]","2023-11-12 06:08:31.976"
"STARLINK-30396 [+]","FENGYUN 1C DEB [-]","2023-11-12 06:08:47.931"
"STARLINK-5545 [+]","COSMOS 2251 DEB [-]","2023-11-12 06:09:57.503"
"STARLINK-1704 [+]","OBJECT BB [-]","2023-11-12 06:10:49.835"
"STARLINK-5558 [+]","RAPIDEYE 4 [-]","2023-11-12 06:10:59.578"
"STARLINK-1777 [+]","FLOCK 1C-3 [-]","2023-11-12 06:11:05.921"
"STARLINK-30136 [+]","PEGASUS R/B [-]","2023-11-12 06:12:13.530"
"STARLINK-5931 [+]","UPPER FREE FLYER [-]","2023-11-12 06:13:58.812"
"STARLINK-6044 [+]","H-2A R/B [-]","2023-11-12 06:14:26.616"
"STARLINK-4253 [+]","OBJECT K [+]","2023-11-12 06:15:19.065"
"STARLINK-4153 [+]","OBJECT H [+]","2023-11-12 06:16:24.570"
"STARLINK-5485 [+]","CZ-4B DEB [-]","2023-11-12 06:16:38.751"
"STARLINK-1651 [+]","DRUMS [+]","2023-11-12 06:17:05.882"
"STARLINK-3786 [+]","COSMOS 1975 [?]","2023-11-12 06:18:24.144"
"STARLINK-5151 [+]","FENGYUN 1C DEB [-]","2023-11-12 06:19:28.133"
"STARLINK-5446 [+]","IRIDIUM 82 [-]","2023-11-12 06:20:21.371"
"STARLINK-4152 [+]","PSLV DEB [-]","2023-11-12 06:20:40.586"
"STARLINK-4775 [+]","OBJECT R [+]","2023-11-12 06:21:46.069"
"STARLINK-4128 [+]","OBJECT V [+]","2023-11-12 06:23:12.982"
"STARLINK-30241 [+]","SL-3 R/B [-]","2023-11-12 06:24:17.260"
"STARLINK-2492 [+]","FENGYUN 1C DEB [-]","2023-11-12 06:24:44.942"
"STARLINK-3042 [+]","OBJECT X [-]","2023-11-12 06:24:56.162"
"STARLINK-4075 [+]","TROPICS-03 [+]","2023-11-12 06:27:36.857"
"STARLINK-5249 [+]","OBJECT P [+]","2023-11-12 06:27:50.201"
"STARLINK-4262 [+]","OBJECT E [+]","2023-11-12 06:29:21.080"
"STARLINK-3642 [+]","OBJECT Q [+]","2023-11-12 06:30:58.514"
"STARLINK-4534 [+]","CZ-6A DEB [-]","2023-11-12 06:32:09.427"
"STARLINK-5306 [+]","CSC-2 [+]","2023-11-12 06:33:48.689"
"STARLINK-4453 [+]","PEGASUS DEB [-]","2023-11-12 06:36:34.861"
"STARLINK-4206 [+]","OBJECT R [+]","2023-11-12 06:37:26.515"
"STARLINK-5565 [+]","RAPIDEYE 2 [-]","2023-11-12 06:40:01.793"
"STARLINK-1648 [+]","OBJECT F [+]","2023-11-12 06:41:09.326"
"STARLINK-1402 [P]","STARLINK-2567 [+]","2023-11-12 06:41:12.412"
"STARLINK-2405 [+]","SL-12 DEB [-]","2023-11-12 06:41:36.516"
"STARLINK-1189 [+]","FENGYUN 1C DEB [-]","2023-11-12 06:41:37.667"
"STARLINK-5807 [+]","SL-3 DEB [-]","2023-11-12 06:41:49.782"
"STARLINK-30611 [+]","ASAP-S [-]","2023-11-12 06:44:58.268"
"STARLINK-4006 [+]","OBJECT C [+]","2023-11-12 06:45:06.880"
"STARLINK-30068 [+]","OBJECT AW [-]","2023-11-12 06:45:22.698"
"STARLINK-5677 [+]","OBJECT R [+]","2023-11-12 06:47:44.312"
"STARLINK-1670 [+]","VIZARD-METEO (RS38S) [+]","2023-11-12 06:48:19.181"
"STARLINK-5443 [+]","OBJECT K [+]","2023-11-12 06:48:31.000"
"STARLINK-1414 [+]","IRIDIUM 33 DEB [-]","2023-11-12 06:49:33.959"
"STARLINK-2271 [+]","COSMOS 886 DEB [-]","2023-11-12 06:50:04.063"
"STARLINK-1714 [+]","OBJECT K [-]","2023-11-12 06:50:04.608"
"STARLINK-5995 [+]","COSMOS 252 DEB [-]","2023-11-12 06:51:28.400"
"STARLINK-4404 [+]","CZ-2C R/B [-]","2023-11-12 06:52:13.761"
"STARLINK-4097 [+]","CZ-2C R/B [-]","2023-11-12 06:52:18.233"
"STARLINK-4190 [+]","OBJECT AL [+]","2023-11-12 06:52:25.475"
"STARLINK-2526 [+]","ELECTRON KICK STAGE R/B [-]","2023-11-12 06:53:11.613"
"STARLINK-5332 [+]","FALCON 9 DEB [-]","2023-11-12 06:53:14.838"
"STARLINK-2701 [+]","NEXTSAT-2 [+]","2023-11-12 06:53:16.866"
"STARLINK-3139 [+]","MINOTAUR 4 DEB [-]","2023-11-12 06:55:28.896"
"STARLINK-30331 [+]","OBJECT AZ [-]","2023-11-12 06:55:38.953"
"STARLINK-6215 [+]","CZ-4B DEB [-]","2023-11-12 06:57:02.882"
"STARLINK-4343 [+]","SL-8 DEB [-]","2023-11-12 06:59:05.198"
"STARLINK-4053 [+]","OBJECT J [+]","2023-11-12 06:59:06.641"
"STARLINK-2397 [+]","RAISE 2 [+]","2023-11-12 06:59:24.488"
"STARLINK-6073 [+]","COSMOS 1408 DEB [-]","2023-11-12 06:59:39.367"
"STARLINK-2616 [+]","CS1 [+]","2023-11-12 06:59:51.611"
"STARLINK-4018 [+]","OBJECT J [+]","2023-11-12 07:00:50.890"
"STARLINK-2252 [+]","AVION KALUGA 650 [+]","2023-11-12 07:01:04.946"
"STARLINK-4022 [+]","OBJECT AM [+]","2023-11-12 07:02:52.158"
"STARLINK-1676 [+]","KSM1-A [+]","2023-11-12 07:03:40.261"
"STARLINK-5461 [+]","ARIANE 1 DEB [-]","2023-11-12 07:03:47.625"
"STARLINK-3947 [+]","OBJECT T [+]","2023-11-12 07:03:56.838"
"STARLINK-2134 [+]","ARIANE 40+3 R/B [-]","2023-11-12 07:04:02.515"
"STARLINK-3777 [+]","OBJECT AD [+]","2023-11-12 07:04:16.115"
"STARLINK-6202 [+]","OBJECT BA [-]","2023-11-12 07:07:46.971"
"STARLINK-4013 [+]","CZ-4B R/B [-]","2023-11-12 07:08:24.607"
"STARLINK-2419 [+]","THOR ABLESTAR DEB [-]","2023-11-12 07:08:45.422"
"STARLINK-2727 [+]","PEGASUS DEB [-]","2023-11-12 07:09:59.884"
"STARLINK-3864 [+]","COSMOS 1933 [?]","2023-11-12 07:10:08.196"
"STARLINK-5183 [+]","SITRO-AIS 11 (SHEFFER) [+]","2023-11-12 07:10:25.082"
"STARLINK-30473 [+]","IRIDIUM 82 [-]","2023-11-12 07:11:38.746"
"STARLINK-5264 [+]","IRIDIUM 33 DEB [-]","2023-11-12 07:12:12.511"
"STARLINK-3759 [+]","SL-3 R/B [-]","2023-11-12 07:12:45.218"
"STARLINK-5827 [+]","TIANHUI 1-03 DEB [-]","2023-11-12 07:13:01.546"
"STARLINK-6192 [+]","CZ-2D DEB [-]","2023-11-12 07:13:54.801"
"STARLINK-3921 [+]","VIZARD-METEO (RS38S) [+]","2023-11-12 07:14:25.790"
"STARLINK-5809 [+]","COSMOS 397 DEB [-]","2023-11-12 07:14:55.575"
"STARLINK-4798 [+]","OBJECT AH [+]","2023-11-12 07:16:39.607"
"STARLINK-4701 [+]","MONITOR-4 (RS57S) [+]","2023-11-12 07:16:57.815"
"STARLINK-5165 [+]","SITRO-AIS 12 (SMIRENNIY) [+]","2023-11-12 07:16:59.993"
"STARLINK-4570 [+]","PSLV DEB [-]","2023-11-12 07:17:08.321"
"STARLINK-3948 [+]","PSLV R/B [-]","2023-11-12 07:18:33.845"
"STARLINK-4497 [+]","MINOTAUR 4 DEB [-]","2023-11-12 07:18:40.249"
"STARLINK-3941 [+]","COSMOS 397 DEB [-]","2023-11-12 07:19:47.876"
"STARLINK-1726 [+]","FLOCK 3S-3 [-]","2023-11-12 07:21:29.613"
"STARLINK-5116 [+]","OBJECT BB [-]","2023-11-12 07:21:33.377"
"STARLINK-1895 [+]","FENGYUN 1C DEB [-]","2023-11-12 07:21:42.470"
"STARLINK-6310 [+]","CZ-4B DEB [-]","2023-11-12 07:22:33.606"
"STARLINK-5124 [+]","OBJECT C [+]","2023-11-12 07:22:45.512"
"STARLINK-2121 [+]","CZ-2C R/B [-]","2023-11-12 07:22:48.449"
"STARLINK-5015 [+]","PSLV DEB [-]","2023-11-12 07:23:54.212"
"STARLINK-2025 [P]","FENGYUN 1C DEB [-]","2023-11-12 07:24:05.839"
"STARLINK-5597 [+]","THORAD AGENA D DEB [-]","2023-11-12 07:25:23.489"
"STARLINK-3316 [P]","DONGPO 01 [+]","2023-11-12 07:28:01.271"
"STARLINK-2167 [+]","IRIDIUM 5 [-]","2023-11-12 07:28:04.585"
"STARLINK-1487 [P]","FLOCK 4Y-36 [+]","2023-11-12 07:28:47.965"
"STARLINK-5212 [+]","CHUBUSAT-2 [-]","2023-11-12 07:28:58.276"
"STARLINK-4008 [+]","MINOTAUR 4 DEB [-]","2023-11-12 07:29:03.467"
"STARLINK-3842 [+]","PSLV DEB [-]","2023-11-12 07:29:52.184"
"STARLINK-3191 [+]","OBJECT S [+]","2023-11-12 07:30:42.464"
"STARLINK-3369 [+]","COSMOS 886 DEB [-]","2023-11-12 07:31:05.982"
