NORAD_CAT_ID_1,OBJECT_NAME_1,NORAD_CAT_ID_2,OBJECT_NAME_2,MAX_PROB,DILUTION
43485,"LUOJIA-1 01 [+]",31167,"FENGYUN 1C DEB [-]",0.0000004399,0.747
52603,"STARLINK-4016 [+]",57326,"OBJECT BA [-]",0.000006133,0.835
56153,"OBJECT A [+]",56156,"OBJECT D [+]",0.0003709,0.026
41773,"SKYSAT-C2 [+]",55037,"LEMUR-2-EMMACULATE [+]",0.000001404,0.314
56474,"STARLINK-5524 [+]",44641,"COSMOS 2535 DEB [-]",0.0000005343,0.816
41599,"CARTOSAT-2C [+]",44923,"STARLINK-1106 [+]",0.00006271,0.293
56154,"OBJECT B [+]",56155,"OBJECT C [+]",0.0000005321,0.679
45567,"STARLINK-1361 [+]",51948,"OBJECT C [+]",0.00000449,0.721
46058,"STARLINK-1564 [+]",56445,"ELECTRON R/B [-]",0.00002747,0.314
45708,"STARLINK-1418 [+]",81052,"UNKNOWN [-]",0.000008642,0.6
54071,"STARLINK-5168 [+]",5189,"COSMOS 374 DEB [-]",0.00001086,0.453
56361,"STARLINK-5550 [+]",35802,"IRIDIUM 33 DEB [-]",0.000005023,0.861
46034,"STARLINK-1557 [+]",57173,"OBJECT H [+]",0.00004245,0.237
55104,"SHARJAHSAT-1 [+]",57847,"STARLINK-30416 [+]",0.000001239,0.549
56866,"OBJECT W [+]",57931,"STARLINK-30488 [+]",0.0000005005,0.86
56153,"OBJECT A [+]",56155,"OBJECT C [+]",0.000000506,0.696
52673,"STARLINK-3976 [+]",57323,"OBJECT AX [-]",0.0007253,0.057
56155,"OBJECT C [+]",56156,"OBJECT D [+]",0.0000004595,0.731
53196,"STARLINK-4407 [+]",39853,"SL-16 DEB [-]",0.000009636,0.814
55598,"STARLINK-5756 [+]",31848,"FENGYUN 1C DEB [-]",0.00001422,0.424
56153,"OBJECT A [+]",56154,"OBJECT B [+]",0.00004549,0.074
53914,"STARLINK-5040 [+]",56744,"SNIPE 4 [+]",0.000007701,0.565
47607,"STARLINK-2025 [P]",47824,"STARLINK-2409 [+]",0.00004881,0.403
39202,"SJ-11-05 [+]",36510,"SL-24 DEB [-]",0.0000004645,0.761
49460,"STARLINK-3140 [+]",57187,"SVYATOBOR 1 (RS60S) [+]",0.000007583,0.611
51890,"STARLINK-3519 [+]",18650,"SL-8 DEB [-]",0.000008614,0.578
50466,"XW-3 (CAS-9) [+]",56619,"CZ-6A DEB [-]",0.000006639,0.214
52875,"STARLINK-4193 [+]",49398,"OBJECT D [-]",0.00003628,0.332
42990,"SKYSAT-C8 [+]",55252,"OBJECT E [+]",0.0000009548,0.399
58020,"NESS [+]",36283,"FENGYUN 1C DEB [-]",0.0000009124,0.627
43183,"LEMUR-2-URAMCHANSOL [+]",52295,"STARLINK-3765 [+]",0.000006303,0.73
28413,"SHIJIAN-6 01A (SJ-6 01A) [+]",34051,"COSMOS 2251 DEB [-]",0.000000394,0.859
51947,"OBJECT B [+]",52641,"STARLINK-3991 [+]",0.000006387,0.728
56987,"AII-DELTA [+]",56735,"CZ-2C DEB [-]",0.00000136,0.466
47622,"STARLINK-1645 [+]",39927,"PEGASUS DEB [-]",0.000009622,0.65
52477,"STARLINK-3860 [+]",56743,"NEXTSAT-2 [+]",0.00001666,0.497
43778,"SPAWAR-CAL-OR [+]",56358,"STARLINK-5482 [+]",0.00004921,0.224
44310,"BUFENG 1A [+]",57616,"STARLINK-30075 [+]",0.00001581,0.131
53565,"STARLINK-4575 [+]",47211,"RESURS O1 DEB [-]",0.00001733,0.428
28220,"SHIYAN 1 (SY-1) [+]",47175,"STARLINK-1895 [+]",0.00002367,0.476
43793,"CSIM-FD [+]",45045,"STARLINK-1120 [+]",0.000007198,0.753
53554,"STARLINK-4506 [+]",30216,"FENGYUN 1C DEB [-]",0.000009151,0.573
53933,"STARLINK-4782 [+]",52913,"CZ-4C R/B [-]",0.0000113,0.484
54853,"STARLINK-5427 [+]",47015,"FENGYUN 1C DEB [-]",0.00002881,0.371
56704,"STARLINK-30066 [+]",36290,"CZ-4B DEB [-]",0.0000009258,0.609
47950,"NANOSATC-BR2 [+]",56994,"OBJECT BW [-]",0.000001384,0.613
56409,"STARLINK-6241 [+]",56995,"AAC-HSI-SAT2 [+]",0.0000005726,0.724
54374,"YAOGAN-36 03B [+]",52743,"OBJECT M [-]",0.0000005618,0.861
56154,"OBJECT B [+]",56156,"OBJECT D [+]",0.0001785,0.037
51842,"OBJECT U [+]",48248,"OBJECT A [-]",0.000001236,0.448
33053,"FGRST (GLAST) [X]",46292,"3CAT-5A [-]",0.000002593,0.368
48606,"TYVAK-0130 [+]",55362,"STARLINK-5574 [+]",0.000005739,0.734
57199,"SITRO-AIS 10 (BURDAEV) [+]",57416,"STARLINK-30224 [+]",0.000002037,0.509
55342,"STARLINK-5657 [+]",57194,"SITRO-AIS 7 (FARTUSHNIY) [+]",0.000007967,0.676
55338,"STARLINK-5658 [+]",39442,"PUCP-SAT 1 [-]",0.000004155,0.802
52833,"STARLINK-4086 [+]",18152,"COSMOS 1862 [?]",0.000004469,0.778
45531,"STARLINK-1329 [+]",53817,"ELECTRON KICK STAGE R/B [-]",0.000005184,0.691
29228,"RESURS-DK 1 [+]",45586,"STARLINK-1347 [+]",0.00001753,0.361
56715,"ONEWEB-0679 [+]",33873,"IRIDIUM 33 DEB [-]",0.0000006727,0.783
57790,"STARLINK-30373 [+]",57325,"OBJECT AZ [-]",0.00004081,0.106
45685,"STARLINK-1402 [P]",22547,"SL-16 DEB [-]",0.000005149,0.862
57638,"STARLINK-30328 [+]",54937,"CZ-6A DEB [-]",0.0000004624,0.771
33408,"SHIJIAN-6 03A (SJ-6 03A) [+]",53484,"STARLINK-4426 [+]",0.00002686,0.386
53734,"STARLINK-4616 [+]",56753,"TROPICS-03 [+]",0.000006289,0.648
44389,"ICEYE-X5 [+]",48365,"STARLINK-2608 [+]",0.00000921,0.56
56376,"STARLINK-6188 [+]",26547,"UNISAT [-]",0.0000001774,0.831
52447,"JILIN-1 GAOFEN 3D30 [+]",27371,"PEGASUS R/B [-]",0.00001005,0.21
44855,"LEMUR-2-JPGSQUARED [+]",43837,"OBJECT G [-]",0.000003674,0.326
46284,"DIDO 3 [+]",53318,"YAOGAN-35 03B [+]",0.0000008015,0.603
55020,"FLOCK 4Y-24 [+]",55045,"NUSAT-34 (AMELIA EARHART) [+]",0.0000005011,0.49
48948,"HAWK-3C [+]",55038,"LEMUR-2-MMOLO [+]",0.000000741,0.639
28654,"NOAA 18 [B]",8110,"SL-3 DEB [-]",0.000008371,0.187
55270,"STARLINK-5301 [+]",58018,"ANSER-FLW2 [+]",0.00001338,0.412
46456,"JILIN-1 GAOFEN 3D [+]",51838,"JILIN-1 GAOFEN 03D17 [+]",0.0000009188,0.523
43798,"ASTROCAST 0.1 [+]",44932,"STARLINK-1130 (DARKSAT) [+]",0.00001673,0.562
45395,"STARLINK-1297 [+]",40036,"FLOCK 1C-6 [-]",0.000003341,0.844
53818,"STARLINK-4749 [P]",56959,"PHOTON-04 [+]",0.00001048,0.527
56186,"GHGSAT-C8 [+]",47060,"COSMOS 2251 DEB [-]",0.000000458,0.876
48473,"STARLINK-2658 [+]",4206,"THORAD AGENA D DEB [-]",0.000003541,0.851
49145,"STARLINK-3119 [+]",26284,"CZ-4B DEB [-]",0.000005361,0.833
50823,"STARLINK-3334 [+]",30764,"FENGYUN 1C DEB [-]",0.00001594,0.531
43152,"ASNARO-2 [+]",53387,"OBJECT D [-]",0.00001732,0.13
47593,"STARLINK-1998 [+]",43427,"NUSAT 1 DEB [-]",0.00003579,0.257
52345,"STARLINK-3852 [+]",57585,"OBJECT F [+]",0.000003605,0.825
43792,"ESEO [+]",53686,"STARLINK-4467 [+]",0.00001183,0.724
43643,"YAOGAN-32 B [+]",53758,"CENTISPACE-1 S4 [+]",0.0000004776,0.747
54831,"STARLINK-5395 [+]",21820,"SL-14 R/B [-]",0.00002357,0.423
44859,"IHOPSAT-TD [+]",57088,"STARLINK-6257 [+]",0.0000008214,0.565
43034,"LKW-1 [+]",43837,"OBJECT G [-]",0.000001029,0.49
54693,"OBJECT M [+]",55085,"KSF3-D [+]",0.0000005403,0.753
48909,"PACE-1 [+]",52426,"OBJECT AJ [-]",0.0000005888,0.677
39013,"YAOGAN 16C [+]",10141,"COSMOS 928 [?]",0.000002496,0.741
51748,"STARLINK-3501 [+]",42830,"OBJECT F [-]",0.000007641,0.558
55104,"SHARJAHSAT-1 [+]",57013,"OBJECT K [+]",0.000000498,0.728
54692,"JILIN-1 GAOFEN 03D47 [+]",16791,"COSMOS 1758 [?]",0.000002211,0.577
48865,"COSMOS 2550 [+]",48905,"NUSAT-19 (ROSALIND) [+]",0.0000004287,0.769
43805,"AL-FARABI 2 [+]",57983,"STARLINK-30515 [+]",0.000001021,0.563
37739,"GLOBALSTAR M083 [+]",16139,"COSMOS 1691 [?]",0.000001169,0.629
56388,"STARLINK-6176 [+]",23606,"CERISE [?]",0.0000003096,0.742
49729,"STARLINK-3251 [+]",55846,"CZ-2C R/B [-]",0.000003783,0.791
38045,"GLOBALSTAR M086 [+]",7939,"SSU 1 DEB [-]",0.0000006774,0.751
43182,"LEMUR-2-JIN-LUEN [+]",53994,"STARLINK-5125 [+]",0.00003718,0.345
28737,"SJ-7 [+]",47137,"STARLINK-1849 [+]",0.00001368,0.613
55314,"STARLINK-5305 [+]",33313,"RAPIDEYE 5 [-]",0.00001647,0.371
48052,"ONEWEB-0156 [+]",10452,"COSMOS 839 DEB [-]",0.000002333,0.65
49954,"IXPE [+]",14563,"DELTA 1 DEB [-]",0.000000472,0.732
57419,"MAYA-5 [+]",58158,"STARLINK-30829 [+]",0.0000006435,0.699
50819,"STARLINK-3327 [+]",57023,"OBJECT V [+]",0.000007039,0.586
43760,"ELYSIUM STAR 2 & LFF [+]",53610,"STARLINK-4610 [+]",0.000004439,0.8
45758,"STARLINK-1487 [P]",54748,"YAOGAN-36 04B [+]",0.00001609,0.372
46955,"DRAGRACER 2 (AUGURY) [+]",56185,"BRO-9 [+]",0.000001105,0.596
52537,"STARLINK-3897 [+]",42830,"OBJECT F [-]",0.000008613,0.775
56984,"SPACEBEE-168 [+]",33679,"FENGYUN 1C DEB [-]",0.000001253,0.73
43776,"SPAWAR-CAL-R [+]",55436,"STARLINK-5640 [+]",0.000003978,0.844
51010,"FLOCK 4X-15 [+]",48248,"OBJECT A [-]",0.0000005082,0.486
56485,"STARLINK-6210 [+]",40242,"PEGASUS DEB [-]",0.000001657,0.386
28890,"BEIJING 1 [+]",8958,"DELTA 1 DEB [-]",0.000001104,0.742
43662,"CFOSAT [+]",47941,"WILDTRACKCUBE-SIMBA [+]",0.00001002,0.205
46783,"STARLINK-1851 [+]",10517,"DELTA 1 R/B(1) [-]",0.000007745,0.544
45671,"STARLINK-1454 [+]",31445,"FENGYUN 1C DEB [-]",0.000004339,0.767
55660,"STARLINK-5467 [+]",10229,"DELTA 1 DEB [-]",0.000004111,0.817
42845,"LEMUR-2-ZACHARY [+]",57113,"STARLINK-6142 [+]",0.0000004331,0.847
53861,"STARLINK-4781 [+]",3462,"TITAN 3C TRANSTAGE DEB [-]",0.00007408,0.194
43813,"BRIO [+]",46031,"STARLINK-1544 [+]",0.000008355,0.541
56970,"LEMUR-2-EMBRIONOVIS [+]",57948,"STARLINK-30709 [+]",0.0000009726,0.553
55062,"ICEYE-X27 [+]",56962,"TOMORROW-R2 [+]",0.000000499,0.741
55022,"FLOCK 4Y-22 [+]",56977,"LEMUR-2-AADAM-ALIYAH [+]",0.0000002182,0.784
48137,"STARLINK-2480 [+]",35146,"FENGYUN 1C DEB [-]",0.000004765,0.743
47403,"STARLINK-2127 [+]",43673,"H-2A DEB [-]",0.000007845,0.796
55068,"FLOCK 4Y-15 [+]",57680,"STARLINK-30283 [+]",0.0000008012,0.604
52165,"HAWK-4B [+]",43664,"OBJECT C [-]",0.0000004976,0.742
56033,"STARLINK-5784 [+]",29753,"FENGYUN 1C DEB [-]",0.00001535,0.411
53860,"STARLINK-4799 [+]",36422,"COSMOS 2251 DEB [-]",0.00003019,0.345
57195,"AVION KALUGA 650 [+]",57448,"STARLINK-30196 [+]",0.0000008102,0.792
54061,"STARLINK-5209 [+]",13771,"SL-3 R/B [-]",0.000008556,0.63
52635,"STARLINK-3978 [+]",27255,"PSLV DEB [-]",0.0004796,0.1
55748,"STARLINK-5580 [+]",31417,"FENGYUN 1C DEB [-]",0.00001535,0.642
45227,"STARLINK-1221 [+]",46907,"KSM1-D [+]",0.0003338,0.093
44389,"ICEYE-X5 [+]",48357,"STARLINK-2636 [+]",0.000006608,0.653
33446,"YAOGAN 4 [+]",26980,"SL-16 DEB [-]",0.0000004773,0.8
52626,"STARLINK-3990 [+]",33505,"SL-14 R/B [-]",0.0002336,0.102
45094,"STARLINK-1146 [+]",56445,"ELECTRON R/B [-]",0.000005943,0.613
55020,"FLOCK 4Y-24 [+]",55045,"NUSAT-34 (AMELIA EARHART) [+]",0.0000002264,0.729
33331,"GEOEYE 1 [+]",32245,"FENGYUN 1C DEB [-]",0.000003483,0.29
54072,"STARLINK-5144 [+]",41339,"CHUBUSAT-3 [-]",0.00009917,0.169
41727,"GAOFEN-3 [+]",33983,"COSMOS 2251 DEB [-]",0.000003454,0.457
41772,"SKYSAT-C5 [+]",44234,"PSLV R/B [-]",0.000004988,0.189
56458,"STARLINK-6050 [+]",54602,"CZ-6A DEB [-]",0.000004873,0.354
53990,"STARLINK-5075 [+]",43084,"CZ-2C R/B [-]",0.00002931,0.284
56153,"OBJECT A [+]",56156,"OBJECT D [+]",0.0003709,0.026
43118,"CORVUS BC3 [+]",57954,"STARLINK-30703 [+]",0.0000004963,0.738
45683,"STARLINK-1399 [+]",12904,"SL-3 R/B [-]",0.00001055,0.765
56154,"OBJECT B [+]",56155,"OBJECT C [+]",0.0000004465,0.741
57182,"MONITOR-4 (RS57S) [+]",52034,"MINOTAUR 4 DEB [-]",0.0000005544,0.879
56039,"STARLINK-5795 [+]",30024,"FENGYUN 1C DEB [-]",0.000004327,0.837
55587,"STARLINK-5727 [+]",4200,"THORAD AGENA D DEB [-]",0.000006219,0.654
49495,"GAOFEN-3 02 [+]",7838,"DELTA 1 DEB [-]",0.00000129,0.726
54071,"STARLINK-5168 [+]",5189,"COSMOS 374 DEB [-]",0.00001096,0.45
46498,"KEPLER-5 (AMIDALA) [+]",52757,"HAWK-5A [+]",0.000001372,0.685
56395,"STARLINK-6273 [+]",29509,"CZ-4B DEB [-]",0.0000009974,0.655
56478,"STARLINK-6041 [+]",43775,"OBJECT T [-]",0.0000008665,0.643
47856,"YAOGAN-31 L [+]",21284,"DELTA 1 DEB [-]",0.0001571,0.053
57292,"STARLINK-30210 [+]",5272,"COSMOS 397 DEB [-]",0.0000005405,0.785
53910,"STARLINK-5056 [+]",43406,"CZ-2D DEB [-]",0.000003743,0.87
56153,"OBJECT A [+]",56154,"OBJECT B [+]",0.00004549,0.074
41855,"PROMETHEUS 2-3 [+]",47138,"STARLINK-1850 [+]",0.000003472,0.854
36095,"COSMOS 2455 [+]",5060,"THORAD AGENA D DEB [-]",0.000002032,0.494
32953,"YUBILEINY (RS-30) [+]",46488,"GONETS-M 19 [+]",0.000000511,0.694
52447,"JILIN-1 GAOFEN 3D30 [+]",55085,"KSF3-D [+]",0.00000426,0.241
50177,"STARLINK-3282 [+]",40040,"FLOCK 1C-8 [-]",0.000008665,0.704
52610,"STARLINK-3998 [+]",32137,"FENGYUN 1C DEB [-]",0.000004721,0.826
53221,"STARLINK-4377 [+]",1961,"TITAN 3C TRANSTAGE DEB [-]",0.000005824,0.833
53683,"STARLINK-4625 [+]",41337,"ASTRO-H (HITOMI) [-]",0.00001494,0.505
57290,"STARLINK-30198 [+]",44641,"COSMOS 2535 DEB [-]",0.000002009,0.499
55767,"STARLINK-5606 [+]",37444,"FENGYUN 1C DEB [-]",0.000006168,0.786
55250,"OBJECT C [+]",58035,"STARLINK-30438 [+]",0.0000004334,0.8
51113,"STARLINK-3372 [+]",57036,"OBJECT AJ [+]",0.00001658,0.432
41773,"SKYSAT-C2 [+]",57888,"CZ-2D DEB [-]",0.0000005536,0.55
52738,"PLANETUM1 [+]",33929,"COSMOS 2251 DEB [-]",0.000004585,0.379
54361,"EOS-6 (OCEANSAT-3) [+]",51450,"ORBCOMM FM05 DEB [-]",0.0000007463,0.714
53839,"STARLINK-4784 [+]",57696,"JILIN-1 KUANFU 02A [+]",0.0000097,0.612
47438,"UVSQ-SAT [+]",50988,"TEVEL-3 [+]",0.000001177,0.457
57224,"STARLINK-5983 [+]",10221,"DELTA 1 DEB [-]",0.000001551,0.407
39769,"RISING 2 [+]",54328,"CZ-6A DEB [-]",0.0000004187,0.803
46565,"STARLINK-1735 [+]",33875,"IRIDIUM 33 DEB [-]",0.00001174,0.49
50169,"STARLINK-3301 [+]",51946,"OBJECT A [+]",0.00002239,0.397
43881,"D-STAR ONE (SPARROW) [+]",46793,"STARLINK-1941 [+]",0.0000399,0.248
44519,"XIAOXIANG 1-07 [+]",57775,"STARLINK-30305 [+]",0.000002171,0.496
39418,"SKYSAT-A [+]",49158,"STARLINK-3083 [+]",0.000008387,0.614
53976,"STARLINK-5134 [+]",24682,"PEGASUS DEB [-]",0.00000579,0.866
53731,"STARLINK-4636 [+]",56748,"OBJECT F [+]",0.000004085,0.767
51053,"HYPSO-1 [+]",57665,"STARLINK-30298 [+]",0.000001097,0.736
54137,"ONEWEB-0519 [+]",6213,"DELTA 1 DEB [-]",0.000001785,0.722
53797,"STARLINK-4723 [+]",33854,"IRIDIUM 33 DEB [-]",0.00005596,0.213
48028,"STARLINK-2264 [+]",18958,"COSMOS 1933 [?]",0.00002537,0.369
46066,"STARLINK-1525 [+]",24082,"PEGASUS DEB [-]",0.000007736,0.573
56700,"STARLINK-30053 [+]",33878,"IRIDIUM 33 DEB [-]",0.0000006971,0.748
54117,"ONEWEB-0499 [+]",2702,"SCOUT A DEB [-]",0.000006102,0.438
56154,"OBJECT B [+]",56156,"OBJECT D [+]",0.0001785,0.037
35951,"DMSP 5D-3 F18 (USA 210) [+]",42429,"NOAA 16 DEB [-]",0.00006641,0.069
52357,"STARLINK-3821 [+]",57037,"OBJECT AK [+]",0.000005046,0.684
57441,"STARLINK-30160 [+]",57327,"OBJECT BB [-]",0.000001174,0.658
51854,"STARLINK-3541 [+]",57036,"OBJECT AJ [+]",0.0000879,0.247
57476,"STARLINK-30161 [+]",57807,"H-2A DEB [-]",0.0000004778,0.729
52791,"GEESAT 7 [+]",56738,"OBJECT H [-]",0.000001035,0.551
56898,"STARLINK-6205 [+]",81696,"UNKNOWN [-]",0.000002616,0.451
57915,"STARLINK-30454 [+]",270119,"UNKNOWN [-]",0.0000004674,0.778
43787,"KAZSCISAT-1 [+]",45700,"STARLINK-1400 [+]",0.000008147,0.671
54778,"STARLINK-5450 [+]",57036,"OBJECT AJ [+]",0.000008231,0.8
46274,"ION-MK01 [+]",10261,"DELTA 1 DEB [-]",0.00001991,0.12
51950,"OBJECT E [+]",43416,"DMSP 5D-3 F19 DEB [-]",0.000001014,0.52
46117,"STARLINK-1585 [+]",14699,"COSMOS 1536 [?]",0.00000943,0.525
57166,"METEOR-M2 3 [+]",30686,"FENGYUN 1C DEB [-]",0.0000004132,0.816
32791,"SEEDS II (CO-66) [+]",56323,"STARLINK-6035 [+]",0.00003715,0.248
45553,"STARLINK-1323 [+]",30979,"FENGYUN 1C DEB [-]",0.000007048,0.633
52576,"STARLINK-3932 [+]",31699,"SL-24 R/B [-]",0.00000625,0.633
54104,"STARLINK-5203 [+]",10529,"SS 1 [?]",0.00003606,0.251
56024,"STARLINK-5772 [+]",38828,"FENGYUN 1C DEB [-]",0.0000785,0.226
53140,"STARLINK-4170 [+]",57191,"POLYTECH-UNIVERSE 3 (RS46S) [+]",0.00003269,0.273
53587,"BEIJING-3B [+]",35192,"FENGYUN 1C DEB [-]",0.0000004689,0.724
53588,"STARLINK-4691 [+]",41076,"NOAA 16 DEB [-]",0.00002736,0.338
46911,"LEMUR-2-JEREMIAH [+]",56972,"SPACEBEE-177 [+]",0.00000038,0.864
42826,"NORSAT 1 [+]",49318,"OBJECT D [?]",0.000001066,0.48
54766,"STARLINK-5471 [+]",56753,"TROPICS-03 [+]",0.000005653,0.635
54646,"ONEWEB-0542 [+]",45318,"SL-14 DEB [-]",0.000001414,0.753
48958,"SHERPA-FX2 & TAGSAT-2 [+]",58008,"STARLINK-30522 [+]",0.0000006821,0.676
52394,"SPACEBEE-143 [+]",52401,"SPACEBEE-142 [+]",0.000001083,0.476
55314,"STARLINK-5305 [+]",82875,"UNKNOWN [-]",0.000005727,0.647
52685,"STARLINK-4029 [+]",57217,"KUZGTU 1 (RS47S) [+]",0.000004006,0.768
51883,"STARLINK-3576 [+]",228,"DELTA 1 DEB [-]",0.000004757,0.723
49261,"CS1 [+]",27267,"PSLV DEB [-]",0.0000005472,0.67
54848,"STARLINK-5432 [+]",57190,"NANOZOND 1 (RS49S) [+]",0.000006876,0.628
48117,"STARLINK-2455 [+]",40036,"FLOCK 1C-6 [-]",0.00001379,0.421
51998,"STARLINK-3618 [+]",52937,"NEUSAR [+]",0.000008508,0.544
44400,"SONATE [+]",56196,"VIGORIDE-6 [+]",0.000006981,0.215
49161,"STARLINK-3080 [+]",34292,"COSMOS 2251 DEB [-]",0.0000125,0.5
53227,"STARLINK-4366 [+]",35227,"FENGYUN 1C DEB [-]",0.0000054,0.675
57916,"STARLINK-30491 [+]",32157,"FENGYUN 1C DEB [-]",0.00000226,0.348
44519,"XIAOXIANG 1-07 [+]",44736,"STARLINK-1031 [+]",0.00002936,0.335
55457,"STARLINK-5682 [+]",57395,"ORBCOMM FM36 DEB [-]",0.00000787,0.564
47651,"STARLINK-2035 [+]",56192,"ION SCV-010 [+]",0.000004271,0.839
43792,"ESEO [+]",53659,"STARLINK-4463 [+]",0.00003337,0.431
46274,"ION-MK01 [+]",54693,"OBJECT M [+]",0.0000003918,0.873
43816,"SPACEBEE-7 [+]",55347,"STARLINK-5663 [+]",0.000006045,0.81
47884,"STARLINK-2343 [+]",724,"SCOUT X-4 DEB [-]",0.00001005,0.653
55839,"TIANHUI 6B [+]",34613,"COSMOS 2251 DEB [-]",0.0000006712,0.742
44537,"ZHUHAI-1 03C [+]",30024,"FENGYUN 1C DEB [-]",0.00000108,0.795
46907,"KSM1-D [+]",48561,"STARLINK-2186 [+]",0.000007086,0.609
55611,"STARLINK-5730 [+]",30840,"FENGYUN 1C DEB [-]",0.000006948,0.612
44350,"FORMOSAT 7-4 [+]",50148,"MINOTAUR 4 DEB [-]",0.0000005235,0.695
57124,"STARLINK-6146 [+]",36800,"PSLV R/B [-]",0.00001909,0.12
47748,"STARLINK-2162 [+]",27267,"PSLV DEB [-]",0.000003725,0.837
40286,"SJ-11-08 [+]",55230,"CZ-6A DEB [-]",0.000001124,0.537
52549,"STARLINK-3935 [+]",4206,"THORAD AGENA D DEB [-]",0.000004115,0.737
41850,"CELTEE 1 [+]",56832,"STARLINK-30128 [+]",0.000000557,0.772
52446,"JILIN-1 GAOFEN 3D29 [+]",53452,"DONGPO 02 [+]",0.000001289,0.44
49005,"JILIN-1 GAOFEN 3D02 [+]",57992,"STARLINK-30534 [+]",0.00000334,0.286
57792,"TIANQI-21 [+]",29802,"FENGYUN 1C DEB [-]",0.0000007637,0.832
43774,"HIBER-2 [+]",46554,"STARLINK-1671 [+]",0.000008186,0.538
56797,"STARLINK-6058 [+]",40337,"CZ-4B R/B [-]",0.0000006991,0.607
43889,"LEMUR-2-DAISY-HARPER [+]",54068,"STARLINK-5222 [+]",0.000007172,0.578
56451,"STARLINK-5985 [+]",43620,"PSLV R/B [-]",0.000001816,0.378
44874,"CHEOPS [+]",6218,"ATLAS F BURNER 2 R/B [-]",0.0000006623,0.725
43184,"LEMUR-2-KADI [+]",49424,"STARLINK-3135 [+]",0.00003998,0.313
51151,"STARLINK-3361 [+]",57201,"SITRO-AIS 9 (SHCHUKIN) [+]",0.000008318,0.791
52336,"STARLINK-3823 [+]",55324,"HAWK-6B [+]",0.00002536,0.296
49752,"STARLINK-3209 [+]",57327,"OBJECT BB [-]",0.00002418,0.313
48662,"STARLINK-2726 [+]",57182,"MONITOR-4 (RS57S) [+]",0.00000445,0.74
52738,"PLANETUM1 [+]",40905,"OBJECT G [?]",0.0000007055,0.748
50845,"STARLINK-3230 [+]",57040,"OBJECT AN [+]",0.00000436,0.74
55079,"FLOCK 4Y-13 [+]",55083,"FLOCK 4Y-27 [+]",0.0000001665,0.486
57829,"STARLINK-30418 [+]",43014,"BUCCANEER RMM [-]",0.0000004476,0.784
53568,"STARLINK-4583 [+]",33878,"IRIDIUM 33 DEB [-]",0.00001082,0.496
48033,"STARLINK-2286 [+]",28932,"H-2A R/B [-]",0.00001218,0.652
58028,"STARLINK-30514 [+]",57987,"CZ-2D R/B [-]",0.000002754,0.309
43804,"SUOMI-100 [+]",46544,"STARLINK-1694 [+]",0.000004553,0.721
43773,"RANGE-B [+]",53507,"STARLINK-4444 [+]",0.000004096,0.787
54794,"STARLINK-5392 [+]",57037,"OBJECT AK [+]",0.000009272,0.745
56113,"STARLINK-6113 [+]",21905,"SL-14 DEB [-]",0.0001447,0.148
52679,"STARLINK-4031 [+]",28647,"TITAN 4B R/B [-]",0.000007356,0.666
52165,"HAWK-4B [+]",43664,"OBJECT C [-]",0.0000004804,0.755
49134,"STARLINK-3078 [+]",57390,"LEMUR-2-MANO [+]",0.00002399,0.516
53507,"STARLINK-4444 [+]",39433,"HUMSAT-D [-]",0.000006021,0.813
53137,"STARLINK-4145 [+]",35161,"FENGYUN 1C DEB [-]",0.000006511,0.725
40965,"AEROCUBE 5C [+]",56722,"ONEWEB-0694 [+]",0.0000007689,0.705
28414,"SHIJIAN-6 01B (SJ-6 01B) [+]",46810,"TIANQI-6 [+]",0.000003656,0.313
44389,"ICEYE-X5 [+]",51959,"STARLINK-3704 [+]",0.0003038,0.091
55993,"STARLINK-5969 [+]",17233,"ARIANE 1 DEB [-]",0.00001322,0.452
48285,"STARLINK-2548 [+]",57201,"SITRO-AIS 9 (SHCHUKIN) [+]",0.00001323,0.449
31573,"GLOBALSTAR M069 [+]",22038,"COSMOS 2201 [?]",0.0000005566,0.688
54798,"STARLINK-5420 [+]",57029,"OBJECT AB [+]",0.000008177,0.811
49440,"STARLINK-3105 [+]",5581,"BLACK ARROW R/B [-]",0.000003966,0.735
40019,"APRIZESAT 10 [+]",44884,"WEILAI 1R [+]",0.0000008622,0.57
54790,"STARLINK-5445 [+]",57029,"OBJECT AB [+]",0.0008321,0.08
54751,"JILIN-1 PINGTAI 01A01 [+]",41341,"H-2A R/B [-]",0.000001543,0.451
52408,"SPACEBEE-153 [+]",54365,"INS-2B [+]",0.000001552,0.399
46456,"JILIN-1 GAOFEN 3D [+]",51838,"JILIN-1 GAOFEN 03D17 [+]",0.0000006936,0.601
44310,"BUFENG 1A [+]",45100,"STARLINK-1193 [+]",0.00001632,0.368
57329,"STARLINK-6138 [+]",31608,"FENGYUN 1C DEB [-]",0.000001552,0.574
56153,"OBJECT A [+]",56156,"OBJECT D [+]",0.0003709,0.026
55259,"OBJECT M [+]",40302,"TSUBAME [-]",0.0000005426,0.722
56473,"STARLINK-5486 [+]",42834,"OBJECT K [-]",0.000002265,0.34
45230,"STARLINK-1227 [+]",82561,"UNKNOWN [-]",0.000005112,0.665
55954,"STARLINK-5892 [+]",43810,"OBJECT BE [-]",0.001282,0.055
56362,"STARLINK-5972 [+]",33806,"COSMOS 2251 DEB [-]",0.00006428,0.244
54071,"STARLINK-5168 [+]",5189,"COSMOS 374 DEB [-]",0.00001139,0.442
